주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,836","1,857","1,559","1,434","1,635"
영업이익,104,154,24,-1,-11
영업이익(발표기준),104,154,24,-1,-11
세전계속사업이익,125,164,22,8,38
당기순이익,82,132,21,-14,37
  당기순이익(지배),82,132,25,-13,39
  당기순이익(비지배),0,0,-4,-1,-2
자산총계,"2,081","2,129","2,180","2,017","2,118"
부채총계,706,657,696,576,667
자본총계,"1,375","1,472","1,484","1,441","1,451"
  자본총계(지배),"1,370","1,468","1,482","1,441","1,453"
  자본총계(비지배),5,,1,0,-1
자본금,65,65,65,65,65
영업활동현금흐름,175,-12,221,112,15
투자활동현금흐름,-87,27,-276,-94,31
재무활동현금흐름,-72,-28,67,-115,-38
CAPEX,48,29,37,241,40
FCF,127,-41,183,-129,-26
이자발생부채,207,201,290,208,202
영업이익률,5.67,8.27,1.55,-0.04,-0.66
순이익률,4.46,7.09,1.37,-0.97,2.29
ROE(%),6.09,9.32,1.72,-0.90,2.72
ROA(%),4.05,6.26,0.99,-0.66,1.81
부채비율,51.37,44.63,46.91,39.93,45.95
자본유보율,"2,055.95","2,212.16","2,234.27","2,173.85","2,197.23"
EPS(원),626,"1,014",194,-101,302
PER(배),19.58,9.77,55.29,N/A,35.43
BPS(원),"11,952","12,808","12,937","12,575","12,726"
PBR(배),1.02,0.77,0.83,1.03,0.84
현금DPS(원),220,220,220,220,220
현금배당수익률,1.80,2.22,2.05,1.69,2.06
현금배당성향(%),30.90,19.07,99.42,-191.66,63.75
발행주식수(보통주),"13,042,420","13,042,420","13,042,420","13,042,420","13,042,420"
