주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"3,004","3,064","3,380","3,125","3,307","3,396","3,562","3,753"
영업이익,160,180,175,133,-459,-95,105,122
영업이익(발표기준),160,180,175,133,-459,,,
세전계속사업이익,156,218,203,150,-399,-68,134,152
당기순이익,99,200,172,122,-348,-54,107,121
  당기순이익(지배),99,200,172,122,-348,-54,107,121
  당기순이익(비지배),,,,,,,,
자산총계,"1,844","1,952","2,139","2,249","2,496","2,176","2,295","2,401"
부채총계,600,562,599,679,"1,227","1,076","1,089","1,107"
자본총계,"1,245","1,390","1,540","1,570","1,269","1,100","1,206","1,294"
  자본총계(지배),"1,245","1,390","1,540","1,570","1,269","1,100","1,206","1,294"
  자본총계(비지배),,,,,,,,
자본금,55,55,55,55,55,55,55,55
영업활동현금흐름,129,238,232,147,-465,-4,171,186
투자활동현금흐름,-104,-174,-90,176,-252,-122,-127,-131
재무활동현금흐름,-49,-104,-61,-30,202,-19,-19,-52
CAPEX,95,83,103,96,104,113,117,121
FCF,34,156,129,51,-568,,,
이자발생부채,153,95,102,120,385,,,
영업이익률,5.33,5.88,5.17,4.26,-13.89,-2.80,2.95,3.25
순이익률,3.30,6.51,5.09,3.90,-10.54,-1.59,3.00,3.22
ROE(%),7.97,15.15,11.74,7.84,-24.54,-4.56,9.28,9.68
ROA(%),5.27,10.51,8.41,5.56,-14.69,-2.31,4.79,5.15
부채비율,48.18,40.43,38.91,43.23,96.66,97.82,90.30,85.55
자본유보율,"2,591.12","2,836.47","3,066.36","3,194.59","2,505.00",,,
EPS(원),908,"1,829","1,576","1,117","-3,193",-495,981,"1,109"
PER(배),12.66,5.38,7.39,10.11,N/A,N/A,8.23,7.28
BPS(원),"14,799","16,524","18,311","18,668","15,088","13,080","14,340","15,386"
PBR(배),0.78,0.60,0.64,0.61,0.62,0.62,0.56,0.52
현금DPS(원),500,500,600,400,,,400,400
현금배당수익률,4.35,5.08,5.15,3.54,,,4.96,4.96
현금배당성향(%),42.45,21.07,29.34,27.60,,,40.78,36.07
발행주식수(보통주),"10,910,000","10,910,000","10,910,000","10,910,000","10,910,000",,,
