주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,540","2,409","1,671","1,458","1,791"
영업이익,200,221,-59,106,140
영업이익(발표기준),200,221,-59,106,140
세전계속사업이익,209,203,-26,112,155
당기순이익,165,160,-14,80,118
  당기순이익(지배),165,159,-16,76,105
  당기순이익(비지배),0,1,2,4,13
자산총계,"2,286","1,811","1,323","1,159","1,235"
부채총계,"1,500",910,464,251,232
자본총계,786,902,859,907,"1,002"
  자본총계(지배),739,853,808,852,934
  자본총계(비지배),47,,51,55,68
자본금,49,100,100,100,100
영업활동현금흐름,551,-80,-110,128,101
투자활동현금흐름,-407,130,-48,-21,-119
재무활동현금흐름,49,-50,-47,-44,-30
CAPEX,59,75,52,54,80
FCF,491,-154,-162,74,21
이자발생부채,43,41,17,18,19
영업이익률,12.98,9.19,-3.54,7.29,7.84
순이익률,10.72,6.63,-0.84,5.49,6.59
ROE(%),26.66,19.93,-1.95,9.10,11.74
ROA(%),10.12,7.79,-0.90,6.45,9.87
부채비율,190.81,100.89,54.07,27.69,23.17
자본유보율,"1,409.99",796.66,741.60,817.12,894.12
EPS(원),841,805,-81,378,525
PER(배),18.56,7.96,N/A,23.48,13.51
BPS(원),"3,859","4,409","4,194","4,557","4,993"
PBR(배),4.04,1.45,1.69,1.95,1.42
현금DPS(원),151,200,0,150,150
현금배당수익률,0.97,3.12,0.00,1.69,2.12
현금배당성향(%),17.71,24.40,0.00,37.14,26.76
발행주식수(보통주),"19,593,039","19,974,358","19,974,358","19,974,358","19,974,358"
