주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,766,815,"2,103","1,032",987,"1,228","1,494","1,571"
영업이익,-19,2,583,73,17,134,212,279
영업이익(발표기준),-19,2,583,73,17,,,
세전계속사업이익,-38,20,584,67,120,154,244,357
당기순이익,-18,26,461,124,144,140,216,301
  당기순이익(지배),-18,26,461,124,144,140,216,301
  당기순이익(비지배),,,,,,,,
자산총계,961,992,"1,844","1,952","2,018","2,168","2,313","2,541"
부채총계,291,311,451,482,425,476,450,412
자본총계,669,680,"1,393","1,470","1,593","1,691","1,864","2,129"
  자본총계(지배),669,680,"1,393","1,470","1,593","1,691","1,864","2,129"
  자본총계(비지배),,,,,,,,
자본금,39,39,53,53,53,53,53,53
영업활동현금흐름,41,11,427,258,69,224,280,314
투자활동현금흐름,-43,-111,-424,-337,-107,-124,-123,-15
재무활동현금흐름,137,-10,329,42,-55,-48,-68,-52
CAPEX,42,54,41,125,96,91,109,0
FCF,-1,-42,386,133,-27,94,134,237
이자발생부채,200,196,279,365,351,,,
영업이익률,-2.50,0.29,27.71,7.11,1.68,10.92,14.19,17.76
순이익률,-2.33,3.17,21.91,11.97,14.56,11.45,14.42,19.16
ROE(%),-2.92,3.83,44.43,8.63,9.38,8.56,12.13,15.08
ROA(%),-1.92,2.65,32.50,6.51,7.24,6.71,9.62,12.40
부채비율,43.48,45.71,32.34,32.80,26.70,28.18,24.12,19.35
자본유보율,"1,579.95","1,604.01","2,484.86","2,630.77","2,859.58",,,
EPS(원),-196,261,"4,642","1,163","1,353","1,322","2,028","2,833"
PER(배),N/A,50.99,10.65,48.08,25.87,22.76,14.84,10.62
BPS(원),"6,757","6,869","13,124","13,846","15,007","15,987","17,618","20,129"
PBR(배),1.34,1.94,3.77,4.04,2.33,1.88,1.71,1.50
현금DPS(원),78,94,400,300,300,375,400,500
현금배당수익률,0.86,0.71,0.81,0.54,0.86,1.25,1.33,1.66
현금배당성향(%),-35.10,35.94,9.22,25.78,22.16,28.36,19.72,17.65
발행주식수(보통주),"9,908,292","9,908,292","10,624,095","10,624,095","10,624,095",,,
