주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,36,36,36,70,362
영업이익,-89,-265,-133,-120,-21
영업이익(발표기준),-89,-265,-133,-120,-21
세전계속사업이익,-87,-292,-142,-113,183
당기순이익,-87,-294,-142,-77,147
  당기순이익(지배),-84,-275,-134,-77,150
  당기순이익(비지배),-3,-19,-8,0,-3
자산총계,281,411,435,388,512
부채총계,10,320,79,52,33
자본총계,271,91,355,337,478
  자본총계(지배),271,92,256,237,478
  자본총계(비지배),0,,99,99,
자본금,76,76,125,135,137
영업활동현금흐름,-87,-234,-118,-122,-5
투자활동현금흐름,80,-87,30,30,-18
재무활동현금흐름,0,360,154,-3,17
CAPEX,1,2,1,7,4
FCF,-88,-236,-119,-130,-8
이자발생부채,0,300,68,16,17
영업이익률,-251.39,-745.10,-363.99,-171.02,-5.85
순이익률,-244.90,-826.18,-388.10,-110.05,40.66
ROE(%),-27.49,-151.21,-76.84,-31.25,41.95
ROA(%),-26.46,-84.84,-33.47,-18.74,32.75
부채비율,3.67,352.27,22.35,15.31,7.00
자본유보율,321.07,20.58,83.49,53.90,177.19
EPS(원),-104,-336,-149,-60,110
PER(배),N/A,N/A,N/A,N/A,20.69
BPS(원),338,113,205,176,350
PBR(배),4.89,9.85,2.76,7.66,6.52
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,0.00
발행주식수(보통주),"81,638,017","81,916,862","124,921,731","135,018,223","136,665,762"
