주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,926","2,773","3,018","3,626","5,547"
영업이익,133,55,58,-27,-42
영업이익(발표기준),133,55,58,-27,-42
세전계속사업이익,127,8,14,-91,-74
당기순이익,109,6,20,-74,-121
  당기순이익(지배),109,6,20,-74,-121
  당기순이익(비지배),,,,,
자산총계,"3,373","3,987","4,250","4,903","5,214"
부채총계,"2,184","2,643","2,889","3,616","3,711"
자본총계,"1,189","1,344","1,360","1,287","1,502"
  자본총계(지배),"1,189","1,344","1,360","1,287","1,396"
  자본총계(비지배),,,,,107
자본금,31,37,37,38,38
영업활동현금흐름,268,314,325,277,246
투자활동현금흐름,-373,-824,-603,-612,-497
재무활동현금흐름,193,578,179,407,256
CAPEX,335,544,445,412,486
FCF,-67,-231,-121,-136,-240
이자발생부채,"1,772","2,214","2,271","2,686","2,749"
영업이익률,4.55,1.98,1.92,-0.75,-0.75
순이익률,3.72,0.21,0.66,-2.05,-2.18
ROE(%),9.45,0.47,1.49,-5.61,-9.00
ROA(%),3.38,0.16,0.49,-1.62,-2.39
부채비율,183.69,196.71,212.40,280.88,247.04
자본유보율,"3,866.93","3,660.87","3,695.11","3,369.02","3,614.78"
EPS(원),354,17,54,-196,-315
PER(배),9.90,147.72,40.27,N/A,N/A
BPS(원),"3,857","3,680","3,720","3,395","3,677"
PBR(배),0.91,0.68,0.59,1.37,1.31
현금DPS(원),90,45,0,0,30
현금배당수익률,2.57,1.81,0.00,0.00,0.62
현금배당성향(%),25.46,278.79,8.34,-0.07,-9.44
발행주식수(보통주),"30,827,256","30,827,256","31,301,789","38,129,343","38,339,428"
