주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,345,330,313,136,260
영업이익,14,-36,36,-118,33
영업이익(발표기준),14,-36,36,-118,33
세전계속사업이익,-2,-34,42,-140,37
당기순이익,-32,-47,30,-122,29
  당기순이익(지배),-32,-50,11,-98,29
  당기순이익(비지배),0,3,18,-25,
자산총계,"1,004","1,127","1,030",664,791
부채총계,509,678,552,348,391
자본총계,495,449,478,317,400
  자본총계(지배),313,263,274,317,400
  자본총계(비지배),178,,204,,
자본금,122,119,119,135,145
영업활동현금흐름,-73,-45,55,-106,-88
투자활동현금흐름,-355,-11,-14,93,-93
재무활동현금흐름,294,86,-67,-66,250
CAPEX,12,5,6,1,4
FCF,-85,-50,49,-108,-92
이자발생부채,315,380,316,28,275
영업이익률,3.99,-10.91,11.64,-86.68,12.52
순이익률,-9.25,-14.25,9.46,-89.99,11.34
ROE(%),-11.01,-17.49,4.18,-33.11,8.23
ROA(%),-4.74,-4.41,2.75,-14.44,4.05
부채비율,102.87,151.20,115.50,109.84,97.80
자본유보율,154.81,120.44,129.86,135.74,171.84
EPS(원),-183,-211,47,-404,103
PER(배),N/A,N/A,131.09,N/A,24.96
BPS(원),"1,315","1,103","1,148","1,177","1,382"
PBR(배),82.81,5.59,5.37,2.07,1.86
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"23,824,005","23,824,005","23,824,005","26,903,874","28,929,899"
