주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,503,402,462,362,452
영업이익,40,10,35,-42,39
영업이익(발표기준),40,10,35,-42,39
세전계속사업이익,22,30,20,-145,41
당기순이익,54,24,-6,-161,33
  당기순이익(지배),59,33,11,-114,41
  당기순이익(비지배),-5,-8,-17,-48,-8
자산총계,914,832,835,648,667
부채총계,136,69,101,101,84
자본총계,778,764,734,547,582
  자본총계(지배),761,755,741,600,644
  자본총계(비지배),18,,-7,-53,-61
자본금,422,422,422,422,422
영업활동현금흐름,42,49,69,1,37
투자활동현금흐름,19,-41,-74,30,1
재무활동현금흐름,-54,-35,4,-39,-20
CAPEX,47,31,51,8,10
FCF,-6,19,18,-7,26
이자발생부채,27,27,57,46,28
영업이익률,8.00,2.57,7.58,-11.67,8.56
순이익률,10.80,6.06,-1.23,-44.56,7.21
ROE(%),7.81,4.31,1.50,-16.97,6.58
ROA(%),5.98,2.79,-0.68,-21.75,4.96
부채비율,17.45,8.97,13.79,18.47,14.48
자본유보율,120.32,119.04,109.55,75.77,85.64
EPS(원),70,39,13,-135,48
PER(배),31.33,47.76,119.65,N/A,26.63
BPS(원),901,894,878,710,763
PBR(배),2.43,2.06,1.82,2.12,1.69
현금DPS(원),40,30,35,,
현금배당수익률,1.83,1.63,2.19,,
현금배당성향(%),57.19,77.62,262.42,0.00,
발행주식수(보통주),"84,447,519","84,447,519","84,447,519","84,447,519","84,447,519"
