주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,498","1,952","2,309","1,967","2,034"
영업이익,57,54,52,29,40
영업이익(발표기준),57,54,52,29,40
세전계속사업이익,17,75,38,10,38
당기순이익,14,59,34,7,31
  당기순이익(지배),15,59,34,7,31
  당기순이익(비지배),-1,0,0,,
자산총계,"1,870","2,026","2,066","2,118","2,229"
부채총계,"1,312","1,337","1,349","1,423","1,466"
자본총계,558,688,717,695,763
  자본총계(지배),550,680,717,695,763
  자본총계(비지배),8,,,,
자본금,99,132,132,132,132
영업활동현금흐름,55,33,77,182,172
투자활동현금흐름,-232,-193,-65,-147,-193
재무활동현금흐름,228,77,6,-5,39
CAPEX,239,348,113,177,343
FCF,-184,-316,-36,5,-170
이자발생부채,951,954,938,927,"1,007"
영업이익률,3.80,2.76,2.27,1.49,1.96
순이익률,0.91,3.03,1.47,0.37,1.54
ROE(%),2.61,9.65,4.80,1.03,4.29
ROA(%),0.77,3.04,1.66,0.35,1.44
부채비율,235.08,194.32,188.09,204.67,192.23
자본유보율,495.08,461.56,479.95,480.16,505.07
EPS(원),70,264,127,28,119
PER(배),28.20,5.83,14.32,59.86,28.17
BPS(원),"2,864","2,756","2,906","2,817","3,091"
PBR(배),0.69,0.56,0.63,0.59,1.08
현금DPS(원),47,30,30,30,30
현금배당수익률,2.40,1.95,1.65,1.82,0.90
현금배당성향(%),61.82,12.48,22.08,101.77,23.66
발행주식수(보통주),"20,914,860","26,394,174","26,394,174","26,394,174","26,394,174"
