주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,586","1,429","1,332","1,223","1,557"
영업이익,-68,46,36,34,135
영업이익(발표기준),-68,46,36,34,135
세전계속사업이익,-263,27,52,-9,176
당기순이익,-291,20,48,-15,179
  당기순이익(지배),-291,20,48,-15,179
  당기순이익(비지배),,,,,
자산총계,"1,280","1,228",980,"1,098","1,232"
부채총계,740,668,370,497,522
자본총계,540,561,610,601,709
  자본총계(지배),540,561,610,601,709
  자본총계(비지배),,,,,
자본금,250,250,250,250,257
영업활동현금흐름,86,76,104,152,147
투자활동현금흐름,26,7,-8,-42,-76
재무활동현금흐름,-130,-153,-59,-8,-10
CAPEX,21,6,7,6,23
FCF,64,70,97,145,124
이자발생부채,337,181,127,123,235
영업이익률,-4.29,3.19,2.67,2.76,8.67
순이익률,-18.32,1.41,3.63,-1.25,11.50
ROE(%),-42.13,3.66,8.26,-2.52,27.35
ROA(%),-18.94,1.60,4.38,-1.47,15.38
부채비율,136.86,118.99,60.53,82.79,73.65
자본유보율,125.16,132.92,150.70,144.16,173.34
EPS(원),-582,40,97,-31,351
PER(배),N/A,17.30,11.09,N/A,4.78
BPS(원),"1,103","1,145","1,246","1,226","1,402"
PBR(배),0.94,0.61,0.86,1.26,1.20
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"49,900,000","49,900,000","49,900,000","49,900,000","51,480,000"
