주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,509,480,631,596,452
영업이익,148,80,63,8,-22
영업이익(발표기준),148,80,63,8,-22
세전계속사업이익,138,83,67,4,-6
당기순이익,108,64,49,6,13
  당기순이익(지배),108,64,49,6,13
  당기순이익(비지배),,,,,0
자산총계,701,777,828,912,937
부채총계,149,182,210,330,330
자본총계,552,595,619,583,607
  자본총계(지배),552,595,619,583,606
  자본총계(비지배),,,,,1
자본금,27,79,79,81,81
영업활동현금흐름,71,96,126,41,58
투자활동현금흐름,-94,-142,-84,-82,-41
재무활동현금흐름,46,-14,-6,65,14
CAPEX,47,117,122,123,44
FCF,24,-21,4,-82,14
이자발생부채,100,122,156,251,279
영업이익률,28.98,16.77,10.04,1.29,-4.91
순이익률,21.17,13.44,7.80,0.92,2.82
ROE(%),29.30,11.24,8.10,0.92,2.16
ROA(%),18.14,8.72,6.13,0.63,1.38
부채비율,27.07,30.54,33.87,56.61,54.28
자본유보율,"1,933.15",651.44,693.77,695.61,701.58
EPS(원),775,406,310,34,79
PER(배),8.35,13.98,59.68,533.10,202.38
BPS(원),"3,467","3,822","3,976","3,701","3,838"
PBR(배),1.87,1.49,4.65,4.93,4.17
현금DPS(원),64,100,100,100,50
현금배당수익률,0.99,1.76,0.54,0.55,0.31
현금배당성향(%),9.40,24.19,31.65,285.84,61.52
발행주식수(보통주),"15,864,895","15,864,895","15,864,895","16,206,895","16,206,895"
