주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"4,175","4,886","5,346","6,647","7,275"
영업이익,-67,190,58,-24,77
영업이익(발표기준),-67,190,58,-24,77
세전계속사업이익,-433,366,673,-310,-100
당기순이익,-444,361,524,-342,-218
  당기순이익(지배),-465,244,464,-187,-140
  당기순이익(비지배),21,117,60,-155,-79
자산총계,"7,936","9,475","11,629","13,137","15,351"
부채총계,"3,852","3,973","4,966","6,768","7,420"
자본총계,"4,085","5,502","6,663","6,369","7,931"
  자본총계(지배),"2,307","3,270","3,772","3,551","4,561"
  자본총계(비지배),"1,777",,"2,891","2,818","3,371"
자본금,256,262,262,263,281
영업활동현금흐름,120,754,247,469,222
투자활동현금흐름,-601,"-1,390",-985,"-1,734","-1,103"
재무활동현금흐름,369,378,"1,002","1,345",801
CAPEX,337,760,"1,078","1,262","1,126"
FCF,-217,-6,-831,-794,-904
이자발생부채,"1,076","1,310","2,242","3,156","3,412"
영업이익률,-1.60,3.89,1.09,-0.37,1.06
순이익률,-10.65,7.39,9.80,-5.14,-3.00
ROE(%),-18.74,8.75,13.17,-5.10,-3.44
ROA(%),-5.80,4.15,4.96,-2.76,-1.53
부채비율,94.30,72.20,74.53,106.27,93.56
자본유보율,925.75,"1,307.33","1,479.96","1,414.24","1,578.28"
EPS(원),-918,468,884,-355,-256
PER(배),N/A,43.17,16.35,N/A,N/A
BPS(원),"4,600","6,231","7,187","6,757","8,106"
PBR(배),4.89,3.24,2.01,2.97,2.46
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"51,253,499","52,477,664","52,480,564","52,549,022","56,260,532"
