주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,135,49,69,12,35
영업이익,-3,-54,-95,-33,-4
영업이익(발표기준),-3,-54,-95,-33,-4
세전계속사업이익,-64,-103,-426,-560,122
당기순이익,-64,-103,-426,-560,122
  당기순이익(지배),-54,-103,-426,-560,122
  당기순이익(비지배),-10,0,,,
자산총계,324,442,403,230,300
부채총계,133,242,453,838,33
자본총계,190,200,-49,-608,266
  자본총계(지배),198,200,-49,-608,266
  자본총계(비지배),-7,,,,
자본금,35,43,60,60,239
영업활동현금흐름,-6,-99,-33,-14,-95
투자활동현금흐름,-43,-175,-188,-241,43
재무활동현금흐름,6,276,310,192,24
CAPEX,0,3,0,,0
FCF,-6,-102,-33,-14,-95
이자발생부채,63,234,400,658,15
영업이익률,-2.30,-110.77,-137.97,-266.76,-11.66
순이익률,-47.57,-211.82,-615.77,"-4,576.53",348.09
ROE(%),-26.71,-51.66,-564.75,170.34,-71.20
ROA(%),-18.92,-26.91,-100.85,-176.95,46.02
부채비율,69.99,120.71,-918.50,-137.78,12.50
자본유보율,483.94,365.51,-179.28,"-1,106.55",8.70
EPS(원),"-43,090","-60,741","-191,475","-233,656",385
PER(배),N/A,N/A,N/A,0.00,2.64
BPS(원),"144,288","117,962","-20,753","-256,270",557
PBR(배),0.10,0.05,N/A,0.00,1.82
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"139,381","172,026","239,736","239,736","47,841,128"
