주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,262","1,137","1,097",939,"1,261"
영업이익,86,62,57,-10,73
영업이익(발표기준),86,62,57,-10,73
세전계속사업이익,69,44,32,141,115
당기순이익,67,32,19,88,95
  당기순이익(지배),61,30,21,88,89
  당기순이익(비지배),7,2,-2,0,6
자산총계,"1,537","1,462","1,572","1,747","1,782"
부채총계,784,681,781,920,873
자본총계,753,781,792,828,909
  자본총계(지배),679,701,725,761,837
  자본총계(비지배),74,,67,66,72
자본금,169,169,169,169,169
영업활동현금흐름,103,44,61,-41,-10
투자활동현금흐름,-46,-62,-20,-15,35
재무활동현금흐름,-18,-24,14,32,-42
CAPEX,24,12,16,26,42
FCF,79,33,45,-67,-53
이자발생부채,484,483,558,659,649
영업이익률,6.78,5.47,5.24,-1.08,5.79
순이익률,5.34,2.82,1.75,9.34,7.51
ROE(%),9.50,4.37,2.95,11.85,11.15
ROA(%),4.43,2.14,1.26,5.28,5.37
부채비율,104.19,87.24,98.63,111.11,96.03
자본유보율,353.79,367.00,374.13,420.90,467.92
EPS(원),182,89,62,260,263
PER(배),8.66,22.63,30.42,6.67,7.82
BPS(원),"2,007","2,073","2,143","2,394","2,631"
PBR(배),0.78,0.97,0.88,0.72,0.78
현금DPS(원),30,30,30,30,40
현금배당수익률,1.90,1.49,1.59,1.73,1.94
현금배당성향(%),14.66,29.53,42.41,10.84,14.28
발행주식수(보통주),"33,832,921","33,832,921","33,832,921","33,832,921","33,832,921"
