주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,536,663,832,816,879,927,979,"1,032"
영업이익,140,192,230,219,224,234,243,250
영업이익(발표기준),140,192,230,219,224,,,
세전계속사업이익,140,198,235,229,238,245,254,263
당기순이익,116,154,192,181,177,189,196,205
  당기순이익(지배),116,154,192,181,177,190,200,210
  당기순이익(비지배),,,,,,,,
자산총계,567,729,"1,227","1,330","1,434","1,620","1,770","1,930"
부채총계,91,136,170,153,131,180,190,210
자본총계,476,593,"1,057","1,177","1,303","1,440","1,580","1,720"
  자본총계(지배),476,593,"1,057","1,177","1,303","1,440","1,580","1,720"
  자본총계(비지배),,,,,,,,
자본금,37,37,41,41,41,40,40,40
영업활동현금흐름,106,162,192,171,217,130,180,180
투자활동현금흐름,-113,-89,-532,-47,-167,-60,-60,-70
재무활동현금흐름,-25,-32,310,-66,-95,-50,-50,-60
CAPEX,9,19,5,3,3,10,10,10
FCF,98,142,187,168,214,130,170,170
이자발생부채,1,4,47,43,6,,,
영업이익률,26.17,28.91,27.58,26.83,25.51,25.28,24.78,24.20
순이익률,21.55,23.19,23.12,22.21,20.14,20.36,20.01,19.86
ROE(%),26.83,28.76,23.33,16.23,14.28,13.85,13.25,12.73
ROA(%),22.40,23.71,19.67,14.18,12.82,12.36,11.56,11.08
부채비율,19.15,23.01,16.13,12.96,10.06,12.50,12.03,12.21
자본유보율,"1,254.87","1,562.54","2,539.62","2,832.41","3,156.49",,,
EPS(원),"1,549","2,060","2,438","2,209","2,158","2,315","2,437","2,559"
PER(배),30.43,21.85,19.83,12.92,11.49,10.13,9.62,9.16
BPS(원),"6,726","8,380","13,515","15,052","16,662","18,413","20,203","21,993"
PBR(배),7.01,5.37,3.58,1.90,1.49,1.27,1.16,1.07
현금DPS(원),500,650,750,650,700,750,800,850
현금배당수익률,1.06,1.44,1.55,2.28,2.82,3.20,3.41,3.62
현금배당성향(%),30.60,29.92,30.48,28.04,30.91,32.40,32.83,33.22
발행주식수(보통주),"7,461,237","7,461,237","8,207,361","8,207,361","8,207,361",,,
