주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"2,683","2,294","3,862","3,478","2,026","2,439","2,864","3,384"
영업이익,134,255,955,749,-307,-96,328,503
영업이익(발표기준),134,255,955,749,-307,,,
세전계속사업이익,97,295,870,637,-311,-151,288,474
당기순이익,51,281,877,594,-336,,,
  당기순이익(지배),51,281,877,594,-336,-128,245,403
  당기순이익(비지배),,,,,,,,
자산총계,"3,423","3,611","4,436","5,506","5,791",,,
부채총계,"1,628","1,562","1,513","1,619","2,038",,,
자본총계,"1,795","2,049","2,923","3,887","3,752",,,
  자본총계(지배),"1,795","2,049","2,923","3,887","3,752",,,
  자본총계(비지배),,,,,,,,
자본금,259,259,259,289,289,,,
영업활동현금흐름,44,383,"1,631",939,253,,,
투자활동현금흐름,-478,-507,-626,-723,"-1,614",,,
재무활동현금흐름,255,-112,-155,857,323,,,
CAPEX,547,511,377,610,"1,497",,,
FCF,-502,-128,"1,254",330,"-1,244",,,
이자발생부채,"1,068",991,852,"1,109","1,511",,,
영업이익률,4.99,11.12,24.72,21.54,-15.17,-3.94,11.45,14.86
순이익률,1.89,12.26,22.71,17.07,-16.59,,,
ROE(%),3.28,14.63,35.27,17.43,-8.80,,,
ROA(%),1.48,7.99,21.79,11.94,-5.95,,,
부채비율,90.72,76.24,51.75,41.65,54.32,,,
자본유보율,588.92,688.68,"1,028.73","1,333.09","1,215.57",,,
EPS(원),110,542,"1,691","1,041",-581,-221,424,697
PER(배),,,,11.05,N/A,N/A,14.07,8.56
BPS(원),"3,461","3,952","5,638","6,812","6,575",,,
PBR(배),0.00,0.00,0.00,1.69,1.15,,,
현금DPS(원),45,0,,,,,,
현금배당수익률,,,,,,,,
현금배당성향(%),46.08,0.00,0.00,0.00,,,,
발행주식수(보통주),"51,848,466","51,848,466","51,848,466","57,848,466","57,848,466",,,
