주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,058","1,095","1,268","1,442","1,675"
영업이익,75,78,139,176,176
영업이익(발표기준),75,78,139,176,176
세전계속사업이익,-48,85,135,136,150
당기순이익,-50,82,134,140,137
  당기순이익(지배),-50,82,134,140,137
  당기순이익(비지배),,,,,
자산총계,898,952,"1,105","1,401","1,340"
부채총계,159,163,201,387,222
자본총계,739,789,903,"1,013","1,118"
  자본총계(지배),739,789,903,"1,013","1,118"
  자본총계(비지배),,,,,
자본금,87,87,87,87,87
영업활동현금흐름,71,116,176,219,136
투자활동현금흐름,-124,-43,-214,-285,-82
재무활동현금흐름,-49,-18,-13,218,-256
CAPEX,3,1,6,9,3
FCF,68,115,170,211,133
이자발생부채,0,0,6,227,4
영업이익률,7.13,7.09,10.98,12.22,10.52
순이익률,-4.68,7.53,10.54,9.74,8.18
ROE(%),-6.43,10.80,15.80,14.65,12.86
ROA(%),-5.25,8.92,13.00,11.21,10.00
부채비율,21.53,20.66,22.26,38.23,19.84
자본유보율,794.11,871.14,"1,002.46","1,126.29","1,238.63"
EPS(원),-284,472,766,804,785
PER(배),N/A,8.92,9.26,22.01,18.15
BPS(원),"4,422","4,808","5,491","6,130","6,757"
PBR(배),1.73,0.88,1.29,2.89,2.11
현금DPS(원),75,90,200,240,240
현금배당수익률,0.98,2.14,2.82,1.36,1.68
현금배당성향(%),-25.29,17.91,24.62,28.26,28.98
발행주식수(보통주),"17,459,653","17,459,653","17,459,653","17,459,653","17,459,653"
