주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,797,637,643,657,757
영업이익,29,4,-17,14,45
영업이익(발표기준),29,4,-17,14,45
세전계속사업이익,35,13,-69,13,52
당기순이익,68,10,-65,11,43
  당기순이익(지배),68,10,-65,11,40
  당기순이익(비지배),0,0,0,0,3
자산총계,"1,055","1,052","1,015","1,014",952
부채총계,469,458,490,482,380
자본총계,586,594,524,532,573
  자본총계(지배),584,591,522,530,568
  자본총계(비지배),2,,2,2,5
자본금,84,84,84,84,84
영업활동현금흐름,76,-29,4,28,46
투자활동현금흐름,38,-78,37,-39,30
재무활동현금흐름,-90,7,6,4,-65
CAPEX,3,4,47,8,10
FCF,73,-34,-44,21,36
이자발생부채,368,374,418,405,325
영업이익률,3.61,0.56,-2.66,2.15,5.91
순이익률,8.47,1.58,-10.10,1.69,5.70
ROE(%),12.25,1.70,-11.61,2.17,7.33
ROA(%),6.38,0.96,-6.29,1.09,4.39
부채비율,79.99,77.24,93.48,90.59,66.36
자본유보율,627.68,636.28,554.07,563.59,608.51
EPS(원),416,60,-386,68,241
PER(배),5.23,37.47,N/A,34.08,13.64
BPS(원),"3,698","3,744","3,308","3,359","3,597"
PBR(배),0.59,0.60,0.70,0.69,0.91
현금DPS(원),35,25,15,20,40
현금배당수익률,1.61,1.12,0.64,0.86,1.22
현금배당성향(%),8.15,39.58,-3.67,27.63,15.69
발행주식수(보통주),"16,715,858","16,715,858","16,715,858","16,715,858","16,715,858"
