주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,399","1,392",956,937,874
영업이익,-3,-136,-278,-117,-42
영업이익(발표기준),-3,-136,-278,-117,-42
세전계속사업이익,-117,-134,-492,-217,-31
당기순이익,-79,-137,-578,171,-40
  당기순이익(지배),-59,-85,-554,227,-40
  당기순이익(비지배),-20,-52,-24,-56,
자산총계,"1,929","1,641","1,329","1,466","1,068"
부채총계,838,654,839,781,511
자본총계,"1,092",987,490,685,557
  자본총계(지배),810,764,289,677,557
  자본총계(비지배),281,,201,7,
자본금,90,91,91,91,96
영업활동현금흐름,53,-35,-179,-52,19
투자활동현금흐름,29,34,-54,-271,153
재무활동현금흐름,80,-29,118,324,-246
CAPEX,186,32,67,52,6
FCF,-133,-67,-246,-104,13
이자발생부채,462,425,563,545,334
영업이익률,-0.18,-9.79,-29.09,-12.47,-4.79
순이익률,-5.66,-9.87,-60.39,18.20,-4.53
ROE(%),-6.90,-10.86,-105.20,46.92,-6.42
ROA(%),-4.13,-7.70,-38.90,12.21,-3.13
부채비율,76.76,66.29,171.04,114.13,91.63
자본유보율,811.16,654.56,47.29,302.57,299.40
EPS(원),-328,-474,"-3,046","1,247",-211
PER(배),N/A,N/A,N/A,2.92,N/A
BPS(원),"4,717","4,388","1,660","3,888","3,039"
PBR(배),3.83,2.51,3.40,0.94,1.14
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"17,939,517","18,170,414","18,187,414","18,187,414","19,100,894"
