주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"12,383","12,865","14,298","15,060","17,616"
영업이익,-77,-125,53,39,216
영업이익(발표기준),-77,-125,53,39,216
세전계속사업이익,-184,-305,-129,-160,115
당기순이익,-178,-253,-168,-181,60
  당기순이익(지배),-107,-170,-161,-144,35
  당기순이익(비지배),-71,-83,-7,-37,25
자산총계,"8,286","8,667","8,712","8,553","9,115"
부채총계,"6,332","6,989","7,199","7,234","7,295"
자본총계,"1,954","1,679","1,513","1,319","1,820"
  자본총계(지배),"1,108",987,841,691,730
  자본총계(비지배),846,692,672,628,"1,090"
자본금,101,101,101,101,101
영업활동현금흐름,671,381,466,"1,121",66
투자활동현금흐름,-808,-816,-366,-526,-479
재무활동현금흐름,186,423,-85,-573,372
CAPEX,653,796,609,630,510
FCF,18,-415,-143,491,-445
이자발생부채,"3,189","3,462","3,455","3,038","3,131"
영업이익률,-0.63,-0.97,0.37,0.26,1.23
순이익률,-1.43,-1.96,-1.18,-1.20,0.34
ROE(%),-9.16,-16.23,-17.63,-18.76,4.93
ROA(%),-2.15,-2.98,-1.94,-2.10,0.68
부채비율,323.97,416.31,475.78,548.43,400.88
자본유보율,"1,077.91",959.86,806.77,660.66,649.27
EPS(원),-562,-844,-800,-713,174
PER(배),N/A,N/A,N/A,N/A,16.70
BPS(원),"5,537","4,931","4,202","3,453","3,272"
PBR(배),0.85,0.47,0.49,0.79,0.89
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"19,541,246","19,541,246","19,541,246","19,541,246","19,541,246"
