주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,648,845,778,949,"1,194"
영업이익,91,155,137,182,265
영업이익(발표기준),91,155,137,182,265
세전계속사업이익,154,190,189,237,327
당기순이익,122,144,150,190,254
  당기순이익(지배),122,144,150,190,254
  당기순이익(비지배),,,,,
자산총계,"1,192","1,285","1,464","1,745","1,908"
부채총계,247,196,245,363,358
자본총계,946,"1,089","1,219","1,382","1,550"
  자본총계(지배),946,"1,089","1,219","1,382","1,550"
  자본총계(비지배),,,,,
자본금,115,115,115,115,115
영업활동현금흐름,104,167,131,285,223
투자활동현금흐름,-162,51,-180,-209,-93
재무활동현금흐름,63,-72,-29,-38,-81
CAPEX,14,3,11,11,39
FCF,90,164,121,274,184
이자발생부채,80,0,58,58,5
영업이익률,14.01,18.40,17.61,19.16,22.22
순이익률,18.88,17.05,19.31,20.06,21.24
ROE(%),13.77,14.16,13.01,14.63,17.30
ROA(%),11.24,11.63,10.92,11.86,13.89
부채비율,26.10,17.95,20.13,26.24,23.10
자본유보율,759.77,867.20,977.75,"1,124.85","1,310.18"
EPS(원),532,627,653,827,"1,103"
PER(배),7.14,6.20,7.22,6.87,6.70
BPS(원),"4,358","4,872","5,452","6,264","7,224"
PBR(배),0.87,0.80,0.86,0.91,1.02
현금DPS(원),70,100,90,130,200
현금배당수익률,1.84,2.57,1.91,2.29,2.71
현금배당성향(%),12.40,15.52,13.40,15.07,16.92
발행주식수(보통주),"23,000,000","23,000,000","23,000,000","23,000,000","23,000,000"
