주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"12,990","14,510","14,578","11,363","13,453"
영업이익,"1,117","1,309","1,280",454,554
영업이익(발표기준),"1,117","1,309","1,280",454,554
세전계속사업이익,"1,303",495,508,385,"1,063"
당기순이익,858,266,196,499,783
  당기순이익(지배),847,234,199,495,766
  당기순이익(비지배),11,32,-3,4,16
자산총계,"36,884","41,353","45,279","47,087","22,768"
부채총계,"29,452","33,551","37,365","39,006","13,833"
자본총계,"7,432","7,802","7,914","8,081","8,935"
  자본총계(지배),"7,284","7,566","7,676","8,007","8,783"
  자본총계(비지배),155,,238,73,153
자본금,378,386,387,387,387
영업활동현금흐름,481,764,461,654,"1,243"
투자활동현금흐름,"-2,348",-275,-301,-503,"-2,349"
재무활동현금흐름,"2,514",235,-785,62,888
CAPEX,303,182,190,273,188
FCF,178,583,271,381,"1,055"
이자발생부채,"6,482","7,560","7,380","7,959","7,671"
영업이익률,8.60,9.02,8.78,4.00,4.12
순이익률,6.60,1.83,1.35,4.39,5.82
ROE(%),12.44,3.15,2.61,6.31,9.13
ROA(%),3.29,0.68,0.45,1.08,2.24
부채비율,396.30,430.04,472.14,482.69,154.81
자본유보율,"1,961.60","2,015.60","1,963.74","2,058.56","2,235.43"
EPS(원),"1,134",307,257,640,991
PER(배),4.34,20.36,19.55,7.37,4.88
BPS(원),"10,536","10,356","10,480","11,277","12,368"
PBR(배),0.47,0.60,0.48,0.42,0.39
현금DPS(원),150,150,150,170,170
현금배당수익률,3.05,2.40,2.98,3.60,3.52
현금배당성향(%),12.24,46.81,55.25,24.39,15.75
발행주식수(보통주),"75,501,370","77,122,067","77,310,863","77,310,863","77,310,863"
