주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,922,872,"1,031","1,654","2,013"
영업이익,-27,-54,85,205,218
영업이익(발표기준),-27,-54,85,205,218
세전계속사업이익,-28,-43,3,117,142
당기순이익,-115,-79,-19,117,71
  당기순이익(지배),-115,-78,-13,113,70
  당기순이익(비지배),,-2,-6,4,0
자산총계,506,552,649,"1,113","2,375"
부채총계,167,287,399,334,"1,404"
자본총계,339,265,250,778,972
  자본총계(지배),339,266,258,781,972
  자본총계(비지배),,,-7,-3,
자본금,59,59,59,77,232
영업활동현금흐름,63,-101,28,56,308
투자활동현금흐름,1,-57,-100,-256,"-1,374"
재무활동현금흐름,0,159,-13,291,"1,101"
CAPEX,2,1,3,2,5
FCF,62,-102,25,54,304
이자발생부채,1,160,214,95,"1,086"
영업이익률,-2.98,-6.25,8.29,12.38,10.83
순이익률,-12.46,-9.11,-1.84,7.08,3.51
ROE(%),-29.01,-25.69,-4.91,21.79,8.03
ROA(%),-20.99,-15.01,-3.16,13.29,4.05
부채비율,49.37,108.20,159.50,42.94,144.40
자본유보율,788.15,656.71,634.05,"1,140.20",291.31
EPS(원),-225,-152,-25,185,104
PER(배),N/A,N/A,N/A,39.53,98.12
BPS(원),675,530,513,"1,188","1,423"
PBR(배),4.69,4.49,3.64,6.17,7.20
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"51,060,586","51,060,586","51,060,586","66,651,877","68,320,018"
