주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,140,161,188,254,265
영업이익,34,5,19,28,29
영업이익(발표기준),34,5,19,28,29
세전계속사업이익,35,7,17,32,178
당기순이익,30,10,18,33,149
  당기순이익(지배),30,10,18,34,149
  당기순이익(비지배),,,0,0,0
자산총계,115,252,283,339,498
부채총계,19,29,44,73,85
자본총계,96,223,239,266,413
  자본총계(지배),96,223,238,265,413
  자본총계(비지배),,,1,0,0
자본금,18,24,48,48,48
영업활동현금흐름,20,16,30,29,57
투자활동현금흐름,-15,-150,-15,-21,-39
재무활동현금흐름,28,119,-5,-7,-6
CAPEX,1,1,6,6,52
FCF,18,15,25,23,5
이자발생부채,0,0,7,9,6
영업이익률,23.92,3.29,10.08,11.05,10.85
순이익률,21.35,6.27,9.53,13.06,56.09
ROE(%),45.38,6.31,7.80,13.30,43.95
ROA(%),33.20,5.48,6.71,10.66,35.58
부채비율,20.24,12.98,18.50,27.54,20.61
자본유보율,436.62,827.44,395.70,458.43,760.71
EPS(원),493,123,187,349,"1,551"
PER(배),,29.19,24.93,15.97,4.16
BPS(원),"1,342","2,319","2,478","2,805","4,361"
PBR(배),0.00,1.55,1.88,1.99,1.48
현금DPS(원),0,25,35,40,40
현금배당수익률,,0.70,0.75,0.72,0.62
현금배당성향(%),0.00,23.88,18.70,11.30,2.54
발행주식수(보통주),"7,143,180","9,607,672","9,607,672","9,607,672","9,607,672"
