주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,191","1,286","1,292",918,949
영업이익,-152,31,105,-16,-42
영업이익(발표기준),-152,31,105,-16,-42
세전계속사업이익,-239,1,80,-65,-50
당기순이익,-363,21,60,-72,-31
  당기순이익(지배),-362,22,61,-70,-30
  당기순이익(비지배),-1,-1,-1,-2,-1
자산총계,"1,459","1,609","1,645","1,691","1,914"
부채총계,"1,302","1,186","1,088","1,219","1,307"
자본총계,156,423,557,472,608
  자본총계(지배),151,408,542,459,596
  자본총계(비지배),6,,15,13,12
자본금,210,346,364,367,404
영업활동현금흐름,-69,34,126,71,-133
투자활동현금흐름,-148,-21,-105,-152,-184
재무활동현금흐름,160,163,90,40,163
CAPEX,157,28,56,192,174
FCF,-227,6,70,-122,-307
이자발생부채,734,659,615,670,806
영업이익률,-12.77,2.42,8.11,-1.74,-4.46
순이익률,-30.49,1.65,4.62,-7.80,-3.22
ROE(%),-134.90,8.01,12.79,-13.89,-5.60
ROA(%),-24.24,1.38,3.67,-4.29,-1.70
부채비율,832.20,280.19,195.22,258.29,214.97
자본유보율,-46.10,12.71,40.65,22.36,36.72
EPS(원),-823,46,84,-95,-39
PER(배),N/A,22.16,12.77,N/A,N/A
BPS(원),336,590,744,624,737
PBR(배),4.96,1.72,1.44,1.78,1.69
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"42,420,962","69,206,402","72,794,917","73,464,078","80,828,701"
