주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,498","2,567","3,214","3,900","3,777"
영업이익,103,38,15,553,544
영업이익(발표기준),103,38,15,553,544
세전계속사업이익,54,39,-35,437,709
당기순이익,22,7,-30,344,527
  당기순이익(지배),44,19,-20,356,535
  당기순이익(비지배),-21,-11,-10,-12,-8
자산총계,"2,409","2,909","5,003","4,354","5,764"
부채총계,"1,819","2,212","4,286","3,105","3,987"
자본총계,590,697,717,"1,249","1,777"
  자본총계(지배),642,760,790,"1,329","1,865"
  자본총계(비지배),-52,,-74,-80,-88
자본금,40,44,93,112,114
영업활동현금흐름,-123,-143,44,270,419
투자활동현금흐름,-9,-46,-399,-95,-245
재무활동현금흐름,103,242,327,-70,-20
CAPEX,23,89,335,122,247
FCF,-146,-232,-290,148,172
이자발생부채,423,513,815,600,602
영업이익률,6.86,1.46,0.46,14.18,14.40
순이익률,1.49,0.29,-0.94,8.82,13.95
ROE(%),7.32,2.69,-2.60,33.56,33.48
ROA(%),1.13,0.28,-0.76,7.36,10.42
부채비율,308.15,317.62,597.96,248.63,224.33
자본유보율,"1,573.68","1,688.45",791.49,"1,128.70","1,577.19"
EPS(원),287,112,-113,"1,679","2,355"
PER(배),24.07,48.65,N/A,14.56,18.60
BPS(원),"4,144","4,420","4,351","6,048","8,383"
PBR(배),1.67,1.23,1.66,4.04,5.23
현금DPS(원),0,0,0,100,150
현금배당수익률,0.00,0.00,0.00,0.41,0.34
현금배당성향(%),0.00,0.00,0.00,6.18,6.24
발행주식수(보통주),"15,671,734","17,418,042","18,565,435","22,461,453","22,741,198"
