주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"2,058","2,333","2,094","2,353","2,387","2,460","2,499","2,552"
영업이익,339,414,343,270,256,272,282,294
영업이익(발표기준),339,414,343,270,256,,,
세전계속사업이익,314,519,374,398,297,338,348,359
당기순이익,206,396,277,299,231,257,266,274
  당기순이익(지배),206,397,277,300,231,257,266,274
  당기순이익(비지배),-1,0,0,0,0,,,
자산총계,"2,304","2,625","2,817","2,941","3,077","3,248","3,438","3,637"
부채총계,474,418,423,365,334,334,335,337
자본총계,"1,831","2,207","2,394","2,576","2,744","2,914","3,103","3,300"
  자본총계(지배),"1,827","2,204","2,394","2,569","2,738","2,908","3,097","3,294"
  자본총계(비지배),3,,,6,6,,,
자본금,30,30,30,30,30,30,30,30
영업활동현금흐름,465,223,230,152,171,156,176,181
투자활동현금흐름,-386,-183,-60,64,-213,26,32,27
재무활동현금흐름,-54,-30,-89,-104,-78,-77,-77,-77
CAPEX,12,25,18,16,41,33,34,35
FCF,453,198,212,136,130,,,
이자발생부채,29,54,49,38,42,,,
영업이익률,16.46,17.74,16.39,11.47,10.73,11.06,11.29,11.52
순이익률,10.00,16.99,13.21,12.72,9.69,10.45,10.64,10.74
ROE(%),11.76,19.69,12.04,12.07,8.72,9.10,8.86,8.58
ROA(%),9.24,16.09,10.17,10.40,7.69,8.13,7.96,7.75
부채비율,25.87,18.93,17.66,14.19,12.16,11.46,10.80,10.21
자본유보율,"5,976.84","7,267.43","7,886.07","8,563.17","9,111.05",,,
EPS(원),"3,441","6,615","4,614","4,993","3,858","4,283","4,433","4,567"
PER(배),12.47,4.48,6.39,5.83,8.26,7.06,6.82,6.62
BPS(원),"30,456","36,741","39,902","43,506","46,357","49,240","52,440","55,776"
PBR(배),1.41,0.81,0.74,0.67,0.69,0.61,0.58,0.54
현금DPS(원),900,"1,300","1,300","1,300","1,300","1,300","1,300","1,300"
현금배당수익률,2.10,4.38,4.41,4.47,4.08,4.30,4.30,4.30
현금배당성향(%),26.16,19.65,28.18,25.63,33.17,30.35,29.32,28.47
발행주식수(보통주),"6,000,000","6,000,000","6,000,000","6,000,000","6,000,000",,,
