주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,52,103,154,156,254
영업이익,-87,-36,-79,-64,-86
영업이익(발표기준),-87,-36,-79,-64,-86
세전계속사업이익,-82,-45,-73,-156,-158
당기순이익,-131,-45,-73,-156,-158
  당기순이익(지배),-128,-36,-61,-141,-149
  당기순이익(비지배),-4,-9,-12,-14,-9
자산총계,326,307,683,612,655
부채총계,121,134,455,115,267
자본총계,204,173,228,497,388
  자본총계(지배),204,184,227,510,403
  자본총계(비지배),0,,1,-13,-15
자본금,103,105,119,261,288
영업활동현금흐름,-82,-52,-44,-45,-123
투자활동현금흐름,33,26,-291,85,-211
재무활동현금흐름,56,27,397,52,209
CAPEX,5,2,2,2,1
FCF,-87,-54,-45,-47,-125
이자발생부채,103,122,438,78,209
영업이익률,-166.56,-34.94,-51.32,-40.83,-33.97
순이익률,-250.72,-43.54,-47.51,-99.84,-62.09
ROE(%),-59.57,-18.67,-29.57,-38.34,-32.65
ROA(%),-33.63,-14.19,-14.75,-24.01,-24.93
부채비율,59.41,77.25,199.93,23.10,68.67
자본유보율,94.94,70.50,92.30,95.66,41.29
EPS(원),-653,-175,-266,-378,-265
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),992,872,953,978,699
PBR(배),2.79,1.79,2.17,1.40,1.47
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"20,588,344","21,072,604","23,833,574","52,175,423","57,693,009"
