주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,361,389,426,457,589
영업이익,81,90,93,104,117
영업이익(발표기준),81,90,93,104,117
세전계속사업이익,77,103,97,126,161
당기순이익,55,79,71,98,126
  당기순이익(지배),55,79,71,98,126
  당기순이익(비지배),,,,,0
자산총계,934,"1,006","1,092","1,188","2,653"
부채총계,193,207,240,281,578
자본총계,741,799,852,907,"2,075"
  자본총계(지배),741,799,852,907,"1,689"
  자본총계(비지배),,,,,386
자본금,156,156,156,156,209
영업활동현금흐름,96,102,108,139,153
투자활동현금흐름,-238,-110,-66,-60,-34
재무활동현금흐름,-16,-16,-30,-36,-21
CAPEX,6,34,14,22,49
FCF,90,67,94,118,104
이자발생부채,0,0,12,11,30
영업이익률,22.51,23.16,21.76,22.80,19.82
순이익률,15.25,20.18,16.76,21.34,21.32
ROE(%),7.67,10.19,8.65,11.09,9.69
ROA(%),6.08,8.09,6.81,8.56,6.54
부채비율,26.05,25.85,28.12,30.94,27.86
자본유보율,370.71,413.95,442.86,485.45,732.47
EPS(원),177,252,229,313,367
PER(배),32.06,14.99,16.52,25.24,18.44
BPS(원),"2,377","2,565","2,735","2,911","4,180"
PBR(배),2.39,1.47,1.38,2.71,1.62
현금DPS(원),50,80,100,100,120
현금배당수익률,0.88,2.12,2.64,1.27,1.78
현금배당성향(%),28.28,31.76,43.65,31.95,38.56
발행주식수(보통주),"31,165,000","31,165,000","31,165,000","31,165,000","41,776,331"
