주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,967,707,411,201,262
영업이익,-139,-143,49,-2,15
영업이익(발표기준),-139,-143,49,-2,15
세전계속사업이익,-253,-174,-274,-62,-8
당기순이익,-238,-174,-275,-67,-7
  당기순이익(지배),-200,-135,-275,-67,-7
  당기순이익(비지배),-37,-39,,,
자산총계,"1,317","1,714","1,478","1,321","1,204"
부채총계,846,"1,173",963,729,537
자본총계,471,541,515,593,667
  자본총계(지배),472,541,515,593,667
  자본총계(비지배),-1,,,,
자본금,273,294,516,654,90
영업활동현금흐름,-192,-8,47,61,8
투자활동현금흐름,-210,-898,-113,16,101
재무활동현금흐름,512,915,-21,-85,-92
CAPEX,132,783,73,54,0
FCF,-323,-792,-25,7,8
이자발생부채,645,"1,029",831,632,462
영업이익률,-14.39,-20.26,11.89,-0.99,5.75
순이익률,-24.58,-24.66,-66.88,-33.25,-2.50
ROE(%),-42.36,-26.68,-52.05,-12.04,-1.04
ROA(%),-21.00,-11.50,-17.22,-4.76,-0.52
부채비율,179.60,216.81,186.93,123.00,80.47
자본유보율,63.99,56.42,-16.54,-22.00,547.03
EPS(원),"-5,072","-2,350","-3,938",-556,-43
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"8,631","9,205","4,994","4,531","3,692"
PBR(배),0.97,1.08,0.64,0.36,0.44
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"5,467,783","5,878,732","10,318,429","13,078,429","18,078,428"
