주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,886,"1,183",948,478,747
영업이익,28,116,-39,-195,-95
영업이익(발표기준),28,116,-39,-195,-95
세전계속사업이익,-22,109,-19,-661,-205
당기순이익,-31,92,-16,-660,-207
  당기순이익(지배),-31,92,-16,-660,-207
  당기순이익(비지배),,,,,
자산총계,892,"1,026","1,669","1,362","1,499"
부채총계,326,366,967,566,586
자본총계,566,660,702,795,913
  자본총계(지배),566,660,702,795,913
  자본총계(비지배),,,,,
자본금,30,30,32,72,96
영업활동현금흐름,71,107,69,-95,1
투자활동현금흐름,-75,-29,-857,-25,-183
재무활동현금흐름,-55,-95,794,127,95
CAPEX,77,57,107,17,20
FCF,-6,50,-37,-112,-19
이자발생부채,184,94,820,464,411
영업이익률,3.19,9.78,-4.12,-40.79,-12.76
순이익률,-3.54,7.77,-1.70,-138.16,-27.76
ROE(%),-5.24,14.99,-2.37,-88.16,-24.27
ROA(%),-3.31,9.58,-1.20,-43.56,-14.49
부채비율,57.60,55.53,137.76,71.21,64.18
자본유보율,"1,848.53","2,152.14","2,117.24","1,019.88",745.88
EPS(원),-519,"1,520",-262,"-7,457","-1,203"
PER(배),N/A,9.51,N/A,N/A,N/A
BPS(원),"9,814","11,431","11,377","5,656","4,845"
PBR(배),0.78,1.26,1.22,1.23,0.58
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"6,045,000","6,045,000","6,445,802","14,339,899","19,129,453"
