주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,629","2,818","2,594","2,140","1,276"
영업이익,24,416,327,101,-67
영업이익(발표기준),24,416,327,101,-67
세전계속사업이익,-6,382,320,39,95
당기순이익,-26,305,257,32,76
  당기순이익(지배),-2,304,235,33,71
  당기순이익(비지배),-24,2,22,-1,5
자산총계,"2,322","2,208","2,321","2,383","2,296"
부채총계,"1,369",974,849,920,761
자본총계,954,"1,234","1,472","1,464","1,534"
  자본총계(지배),846,"1,129","1,345","1,337","1,403"
  자본총계(비지배),108,,127,126,132
자본금,134,134,134,134,134
영업활동현금흐름,-7,440,322,299,-4
투자활동현금흐름,-211,-86,-257,-336,115
재무활동현금흐름,196,-348,-80,84,-129
CAPEX,217,37,104,256,18
FCF,-224,402,218,43,-22
이자발생부채,961,598,538,686,562
영업이익률,0.91,14.77,12.61,4.71,-5.26
순이익률,-0.99,10.83,9.90,1.48,5.99
ROE(%),-0.26,30.75,19.02,2.46,5.22
ROA(%),-1.17,13.47,11.34,1.35,3.26
부채비율,143.54,78.94,57.68,62.83,49.63
자본유보율,543.42,776.03,938.86,960.56,"1,005.28"
EPS(원),-8,"1,131",876,123,266
PER(배),N/A,2.76,3.71,25.68,12.25
BPS(원),"3,906","5,130","6,114","6,475","6,790"
PBR(배),0.41,0.61,0.53,0.49,0.48
현금DPS(원),25,50,40,40,40
현금배당수익률,1.57,1.60,1.23,1.27,1.23
현금배당성향(%),-249.17,3.62,3.74,7.59,1.59
발행주식수(보통주),"26,850,000","26,850,000","26,850,000","26,850,000","26,850,000"
