주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,046","1,075",800,768,980
영업이익,-3,-13,-115,-32,-10
영업이익(발표기준),-3,-13,-115,-32,-10
세전계속사업이익,-34,-34,-173,8,-26
당기순이익,-24,-27,-160,-24,-30
  당기순이익(지배),-19,-24,-160,-24,-30
  당기순이익(비지배),-6,-4,,,
자산총계,"1,970","1,819","1,851","1,858","1,820"
부채총계,"1,189",949,"1,097","1,026",932
자본총계,781,871,754,831,888
  자본총계(지배),765,858,754,831,888
  자본총계(비지배),16,,,,
자본금,161,182,182,200,213
영업활동현금흐름,97,68,-31,72,91
투자활동현금흐름,-100,-152,-85,-166,-62
재무활동현금흐름,162,-85,249,46,9
CAPEX,131,156,44,170,112
FCF,-34,-88,-75,-98,-21
이자발생부채,899,688,762,709,618
영업이익률,-0.26,-1.25,-14.40,-4.18,-0.97
순이익률,-2.33,-2.54,-19.94,-3.14,-3.05
ROE(%),-2.81,-2.90,-19.80,-3.04,-3.48
ROA(%),-1.31,-1.44,-8.69,-1.30,-1.63
부채비율,152.19,108.98,145.44,123.50,104.91
자본유보율,395.45,389.28,315.12,316.39,317.28
EPS(원),-79,-67,-439,-65,-71
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"2,423","2,395","2,076","2,082","2,086"
PBR(배),1.15,2.53,2.09,2.83,1.94
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"32,113,947","36,332,704","36,332,704","39,922,171","42,581,037"
