주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,096","2,077","1,745","1,376","1,412"
영업이익,67,50,1,-92,-176
영업이익(발표기준),67,50,1,-92,-176
세전계속사업이익,39,10,-35,-167,-179
당기순이익,29,11,-57,-183,-153
  당기순이익(지배),29,11,-57,-183,-153
  당기순이익(비지배),,,,,
자산총계,"2,611","2,904","2,930","2,513","2,517"
부채총계,"1,540","1,645","1,713","1,499","1,564"
자본총계,"1,071","1,259","1,217","1,014",953
  자본총계(지배),"1,071","1,259","1,217","1,014",953
  자본총계(비지배),,,,,
자본금,62,83,83,83,83
영업활동현금흐름,74,91,78,73,-16
투자활동현금흐름,-285,-286,-169,82,-41
재무활동현금흐름,226,191,92,-96,21
CAPEX,210,346,175,17,60
FCF,-135,-254,-96,56,-76
이자발생부채,"1,080","1,156","1,313","1,171","1,218"
영업이익률,3.18,2.38,0.03,-6.72,-12.47
순이익률,1.38,0.52,-3.28,-13.33,-10.85
ROE(%),2.67,0.92,-4.63,-16.44,-15.58
ROA(%),1.15,0.39,-1.97,-6.74,-6.09
부채비율,143.71,130.68,140.71,147.87,164.18
자본유보율,"1,716.58","1,478.02","1,402.30","1,183.23","1,008.65"
EPS(원),234,78,-346,"-1,107",-925
PER(배),18.64,42.53,N/A,N/A,N/A
BPS(원),"8,851","7,722","7,467","6,221","5,845"
PBR(배),0.49,0.43,0.35,0.52,0.56
현금DPS(원),100,20,,,
현금배당수익률,2.30,0.60,,,
현금배당성향(%),41.87,25.05,0.00,0.00,
발행주식수(보통주),"12,373,089","16,569,188","16,569,188","16,569,188","16,569,188"
