주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,72,112,98,108,130
영업이익,-6,-23,-85,-80,-46
영업이익(발표기준),-6,-23,-85,-80,-46
세전계속사업이익,3,-27,-80,-121,-172
당기순이익,3,-27,-80,-121,-172
  당기순이익(지배),3,-27,-80,-121,-172
  당기순이익(비지배),,,,,
자산총계,242,222,350,556,517
부채총계,112,81,105,307,150
자본총계,130,141,245,249,368
  자본총계(지배),130,141,245,249,368
  자본총계(비지배),,,,,
자본금,105,126,234,302,522
영업활동현금흐름,-4,7,-66,-45,-38
투자활동현금흐름,-4,7,-123,49,-179
재무활동현금흐름,-33,-3,191,348,29
CAPEX,8,13,31,13,8
FCF,-12,-6,-97,-58,-46
이자발생부채,97,57,81,227,39
영업이익률,-7.81,-20.82,-87.06,-74.02,-35.60
순이익률,4.59,-24.34,-81.29,-112.54,-132.10
ROE(%),2.66,-20.19,-41.23,-49.01,-55.81
ROA(%),1.51,-11.77,-27.80,-26.72,-32.06
부채비율,86.59,57.64,42.95,123.09,40.74
자본유보율,43.12,28.13,13.12,4.55,-25.98
EPS(원),50,-371,-604,-745,-695
PER(배),48.76,N/A,N/A,N/A,N/A
BPS(원),"1,973","1,767","1,611","1,265","1,067"
PBR(배),0.41,0.64,0.34,2.18,1.34
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"6,828,876","8,235,184","15,434,963","19,961,519","34,665,230"
