주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"10,333","11,388","12,430","12,783","13,300"
영업이익,881,831,"1,182","1,744","2,068"
영업이익(발표기준),881,831,"1,182","1,744","2,068"
세전계속사업이익,497,595,937,"1,775","2,049"
당기순이익,311,369,618,"1,275","1,373"
  당기순이익(지배),316,353,613,"1,248","1,450"
  당기순이익(비지배),-5,16,5,27,-77
자산총계,"8,070","8,521","9,761","12,554","15,207"
부채총계,"5,374","5,547","5,817","7,156","8,537"
자본총계,"2,696","2,974","3,944","5,399","6,670"
  자본총계(지배),"2,541","2,804","3,782","5,193","6,529"
  자본총계(비지배),156,,162,205,140
자본금,867,867,"1,035","1,149","1,149"
영업활동현금흐름,364,695,830,"2,361","2,856"
투자활동현금흐름,"-1,219",357,-652,"-2,812","-2,552"
재무활동현금흐름,156,-59,-232,442,-223
CAPEX,9,15,7,109,428
FCF,355,680,823,"2,252","2,428"
이자발생부채,"1,766","1,794","1,523","2,190","2,363"
영업이익률,8.53,7.29,9.51,13.64,15.55
순이익률,3.01,3.24,4.97,9.97,10.32
ROE(%),13.36,13.22,18.62,27.81,24.74
ROA(%),3.95,4.45,6.76,11.43,9.89
부채비율,199.30,186.55,147.49,132.54,128.00
자본유보율,201.84,235.47,282.18,371.70,487.88
EPS(원),185,204,319,597,631
PER(배),6.89,5.84,3.51,2.56,2.63
BPS(원),"1,495","1,659","1,867","2,358","2,965"
PBR(배),0.85,0.72,0.60,0.65,0.56
현금DPS(원),15,15,30,40,50
현금배당수익률,1.18,1.26,2.68,2.61,3.01
현금배당성향(%),8.07,7.18,9.91,7.06,7.59
발행주식수(보통주),"173,467,745","173,467,745","207,081,188","229,808,457","229,808,457"
