주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"1,857","1,844","1,915","2,855","3,077","3,875","4,451","4,984"
영업이익,228,148,207,427,546,772,960,"1,133"
영업이익(발표기준),228,148,207,427,546,,,
세전계속사업이익,193,165,213,374,641,858,"1,021","1,199"
당기순이익,169,128,160,294,432,669,807,947
  당기순이익(지배),141,126,162,272,447,625,742,862
  당기순이익(비지배),28,2,-2,22,-15,,,
자산총계,"2,062","2,295","2,636","3,011","3,718","4,319","5,073","6,002"
부채총계,459,513,688,762,"1,016","1,012","1,040","1,102"
자본총계,"1,603","1,782","1,948","2,249","2,702","3,307","4,033","4,900"
  자본총계(지배),"1,335","1,487","1,644","1,951","2,401","2,961","3,623","4,405"
  자본총계(비지배),268,,304,298,301,,,
자본금,55,55,55,55,55,55,55,55
영업활동현금흐름,257,281,102,600,462,"1,072","1,091","1,204"
투자활동현금흐름,-188,-307,-123,-601,-635,-534,"-1,211",-478
재무활동현금흐름,30,40,67,74,99,-202,-93,-109
CAPEX,267,198,238,389,361,250,400,300
FCF,-11,83,-136,211,101,778,680,874
이자발생부채,215,217,306,331,435,,,
영업이익률,12.29,8.04,10.79,14.96,17.76,19.92,21.57,22.73
순이익률,9.09,6.94,8.35,10.31,14.05,17.27,18.13,19.00
ROE(%),11.15,8.91,10.33,15.12,20.55,23.31,22.54,21.48
ROA(%),8.54,5.88,6.49,10.42,12.85,16.65,17.18,17.10
부채비율,28.63,28.77,35.30,33.86,37.61,30.60,25.79,22.49
자본유보율,"2,456.51","2,760.93","3,015.78","3,467.46","4,256.03",,,
EPS(원),"1,272","1,137","1,462","2,457","4,043","5,650","6,708","7,793"
PER(배),13.13,5.74,9.44,25.52,18.23,14.85,12.51,10.77
BPS(원),"13,072","14,557","16,094","18,380","22,550","27,733","33,933","41,258"
PBR(배),1.28,0.45,0.86,3.41,3.27,3.03,2.47,2.03
현금DPS(원),0,200,200,250,500,600,750,750
현금배당수익률,0.00,3.06,1.45,0.40,0.68,0.72,0.89,0.89
현금배당성향(%),0.00,16.24,12.63,9.76,11.90,10.62,11.18,9.62
발행주식수(보통주),"11,061,429","11,061,429","11,061,429","11,061,429","11,061,429",,,
