주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,595,872,561,348,287
영업이익,13,84,-16,-104,-115
영업이익(발표기준),13,84,-16,-104,-115
세전계속사업이익,-18,-50,-78,513,-223
당기순이익,-27,-70,-30,419,-212
  당기순이익(지배),-18,-76,-59,429,-183
  당기순이익(비지배),-9,6,29,-10,-29
자산총계,"1,390","1,776","1,746","1,661","1,470"
부채총계,637,588,627,455,413
자본총계,753,"1,188","1,119","1,206","1,057"
  자본총계(지배),673,828,793,"1,178","1,055"
  자본총계(비지배),79,,326,28,1
자본금,71,79,79,79,80
영업활동현금흐름,-19,11,-65,-154,-79
투자활동현금흐름,-169,61,-253,284,92
재무활동현금흐름,301,381,56,-160,-14
CAPEX,14,57,28,67,113
FCF,-33,-45,-93,-221,-192
이자발생부채,484,406,448,256,289
영업이익률,2.17,9.61,-2.92,-29.76,-40.17
순이익률,-4.54,-8.01,-5.41,120.39,-73.78
ROE(%),-2.85,-10.14,-7.29,43.56,-16.35
ROA(%),-2.27,-4.41,-1.72,24.59,-13.53
부채비율,84.57,49.50,56.05,37.69,39.09
자본유보율,887.28,973.70,910.47,"1,399.35","1,153.12"
EPS(원),-28,-111,-77,557,-236
PER(배),N/A,N/A,N/A,2.98,N/A
BPS(원),"1,009","1,099","1,052","1,564","1,378"
PBR(배),3.29,2.05,1.52,1.06,0.94
현금DPS(원),6,7,0,17,
현금배당수익률,0.18,0.31,0.00,1.02,
현금배당성향(%),-21.95,-6.93,0.00,2.98,
발행주식수(보통주),"68,480,595","77,116,173","77,116,173","77,116,173","78,320,992"
