주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"1,227","1,261","1,322","1,007","1,364","1,669","1,999","2,321"
영업이익,63,82,76,-85,81,178,229,282
영업이익(발표기준),63,82,76,-85,81,,,
세전계속사업이익,0,62,73,-81,79,176,218,269
당기순이익,15,92,83,-94,70,168,207,256
  당기순이익(지배),15,92,83,-94,70,168,207,256
  당기순이익(비지배),,,,,,,,
자산총계,"1,232","1,379","1,557","1,660","2,073","2,232","2,481","2,789"
부채총계,412,409,528,736,"1,010","1,065","1,123","1,191"
자본총계,820,970,"1,030",924,"1,063","1,167","1,358","1,598"
  자본총계(지배),820,970,"1,030",924,"1,063","1,167","1,358","1,598"
  자본총계(비지배),,,,,,,,
자본금,53,68,68,68,68,68,68,68
영업활동현금흐름,118,187,248,-154,127,226,335,394
투자활동현금흐름,-60,-238,-284,-237,-258,-263,-279,-294
재무활동현금흐름,1,80,-14,337,275,-15,-16,-16
CAPEX,5,154,18,65,178,73,87,101
FCF,113,33,230,-219,-51,-30,65,108
이자발생부채,0,0,17,324,492,,,
영업이익률,5.16,6.47,5.78,-8.41,5.92,10.66,11.46,12.15
순이익률,1.26,7.31,6.29,-9.35,5.16,10.07,10.36,11.03
ROE(%),1.90,10.30,8.32,-9.63,7.08,15.07,16.40,17.32
ROA(%),1.30,7.06,5.66,-5.85,3.77,7.81,8.78,9.71
부채비율,50.28,42.21,51.24,79.60,95.02,91.26,82.70,74.53
자본유보율,"1,632.09","1,428.16","1,509.69","1,361.03","1,565.22",,,
EPS(원),114,683,616,-697,521,"1,244","1,533","1,895"
PER(배),81.16,12.60,17.13,N/A,33.42,14.27,11.58,9.36
BPS(원),"6,926","7,763","8,210","7,358","8,453","9,282","10,801","12,710"
PBR(배),1.34,1.11,1.28,1.77,2.06,1.91,1.64,1.40
현금DPS(원),79,120,120,0,120,120,120,120
현금배당수익률,0.85,1.40,1.14,0.00,0.69,0.68,0.68,0.68
현금배당성향(%),58.12,16.27,18.10,0.00,21.46,9.65,7.83,6.33
발행주식수(보통주),"13,505,911","13,505,911","13,505,911","13,505,911","13,505,911",,,
