주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,855,841,843,852,844
영업이익,36,34,27,45,26
영업이익(발표기준),36,34,27,45,26
세전계속사업이익,35,27,23,44,50
당기순이익,27,17,18,35,38
  당기순이익(지배),27,17,18,35,38
  당기순이익(비지배),0,0,0,0,0
자산총계,843,896,871,894,981
부채총계,338,386,350,354,336
자본총계,505,510,521,541,644
  자본총계(지배),505,510,521,541,645
  자본총계(비지배),0,,0,-1,-1
자본금,187,187,187,187,187
영업활동현금흐름,29,-18,58,43,23
투자활동현금흐름,-72,-60,-2,-11,-22
재무활동현금흐름,65,45,-54,0,-21
CAPEX,64,88,6,6,1
FCF,-35,-106,51,37,22
이자발생부채,146,201,157,171,164
영업이익률,4.19,3.99,3.21,5.25,3.14
순이익률,3.15,2.00,2.14,4.06,4.51
ROE(%),5.47,3.31,3.51,6.59,6.45
ROA(%),3.34,1.93,2.05,3.92,4.06
부채비율,66.94,75.80,67.15,65.38,52.19
자본유보율,151.82,154.37,160.72,171.63,188.31
EPS(원),77,48,51,99,108
PER(배),29.21,30.52,27.61,22.11,17.61
BPS(원),"1,427","1,440","1,472","1,530","1,823"
PBR(배),1.57,1.01,0.96,1.43,1.04
현금DPS(원),30,30,30,35,30
현금배당수익률,1.34,2.07,2.13,1.60,1.57
현금배당성향(%),39.21,63.15,58.75,35.41,27.73
발행주식수(보통주),"35,392,350","35,392,350","35,392,350","35,392,350","35,392,350"
