주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"3,613","2,938","3,015","3,031","3,636"
영업이익,246,-5,-145,-257,21
영업이익(발표기준),246,-5,-145,-257,21
세전계속사업이익,254,-91,-212,-508,-269
당기순이익,211,-97,-206,-473,-280
  당기순이익(지배),202,-88,-196,-417,-280
  당기순이익(비지배),10,-9,-10,-56,0
자산총계,"2,550","2,683","2,804","2,494","2,763"
부채총계,"1,458","1,673","1,845","2,019","2,292"
자본총계,"1,092","1,010",959,475,471
  자본총계(지배),"1,047",946,899,469,465
  자본총계(비지배),45,,60,5,6
자본금,139,139,139,139,234
영업활동현금흐름,329,-6,-1,-108,-137
투자활동현금흐름,-125,-148,-157,27,-34
재무활동현금흐름,-128,129,92,102,315
CAPEX,155,183,162,76,52
FCF,174,-189,-163,-183,-189
이자발생부채,"1,119","1,344","1,451","1,522","1,620"
영업이익률,6.80,-0.17,-4.79,-8.48,0.57
순이익률,5.85,-3.32,-6.82,-15.60,-7.69
ROE(%),24.63,-8.83,-21.23,-60.91,-59.92
ROA(%),8.62,-3.72,-7.50,-17.85,-10.63
부채비율,133.58,165.55,192.42,425.48,487.07
자본유보율,615.32,540.12,389.13,107.78,19.03
EPS(원),722,-270,-601,"-1,278",-774
PER(배),3.99,N/A,N/A,N/A,N/A
BPS(원),"3,213","2,902","2,758","1,440",991
PBR(배),0.90,0.70,0.86,1.37,1.48
현금DPS(원),86,43,0,0,0
현금배당수익률,2.97,2.10,0.00,0.00,0.00
현금배당성향(%),5.06,-5.09,0.00,0.00,
발행주식수(보통주),"32,590,495","32,590,495","32,590,495","32,590,501","46,872,374"
