주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,604,872,"1,251","1,894","2,475"
영업이익,46,99,120,229,208
영업이익(발표기준),46,99,120,229,208
세전계속사업이익,30,40,123,230,232
당기순이익,21,21,95,194,199
  당기순이익(지배),21,22,95,192,197
  당기순이익(비지배),0,0,-1,2,2
자산총계,239,589,775,"1,022","1,482"
부채총계,169,100,191,304,534
자본총계,70,490,584,717,948
  자본총계(지배),69,490,574,705,933
  자본총계(비지배),1,,10,13,15
자본금,10,45,45,46,46
영업활동현금흐름,41,79,75,43,130
투자활동현금흐름,-26,-59,-87,-229,-51
재무활동현금흐름,41,240,17,25,260
CAPEX,9,14,30,180,30
FCF,32,65,45,-136,101
이자발생부채,76,0,17,117,260
영업이익률,7.65,11.34,9.55,12.07,8.41
순이익률,3.47,2.45,7.56,10.25,8.04
ROE(%),35.57,7.79,17.94,30.00,24.05
ROA(%),11.55,5.16,13.88,21.61,15.88
부채비율,242.83,20.35,32.65,42.42,56.35
자본유보율,593.77,983.93,"1,173.42","1,569.44","2,029.33"
EPS(원),336,311,"1,056","2,113","2,161"
PER(배),,39.26,13.21,11.78,10.16
BPS(원),"1,079","5,420","6,364","8,042","10,475"
PBR(배),0.00,2.25,2.19,3.10,2.10
현금DPS(원),0,100,150,250,250
현금배당수익률,,0.82,1.08,1.00,1.14
현금배당성향(%),0.00,41.49,14.25,11.88,11.31
발행주식수(보통주),"6,000,000","9,032,224","9,062,824","9,113,224","9,113,224"
