주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,794","3,328","3,188","2,890","2,842"
영업이익,171,174,141,103,-73
영업이익(발표기준),171,174,141,103,-73
세전계속사업이익,143,164,117,90,-25
당기순이익,118,121,76,54,5
  당기순이익(지배),118,122,73,52,4
  당기순이익(비지배),0,-1,3,2,2
자산총계,"2,307","2,496","2,458","2,494","2,438"
부채총계,"1,320","1,383","1,292","1,288","1,238"
자본총계,987,"1,114","1,166","1,206","1,200"
  자본총계(지배),987,"1,088","1,139","1,177","1,173"
  자본총계(비지배),0,,28,29,27
자본금,46,46,46,46,46
영업활동현금흐름,190,148,193,202,160
투자활동현금흐름,-409,-124,-122,-157,-103
재무활동현금흐름,206,-2,-96,-5,21
CAPEX,215,139,148,50,113
FCF,-25,9,45,153,47
이자발생부채,613,620,542,555,591
영업이익률,6.14,5.21,4.43,3.57,-2.58
순이익률,4.21,3.64,2.38,1.88,0.19
ROE(%),14.25,11.78,6.58,4.53,0.33
ROA(%),5.61,5.04,3.06,2.19,0.22
부채비율,133.77,124.16,110.78,106.77,103.14
자본유보율,"1,622.99","1,844.65","1,955.76","2,039.95","2,030.91"
EPS(원),"1,289","1,338",802,574,42
PER(배),27.23,27.16,25.42,41.45,485.33
BPS(원),"10,805","11,913","12,469","12,890","12,845"
PBR(배),3.25,3.05,1.64,1.85,1.60
현금DPS(원),100,100,120,120,130
현금배당수익률,0.28,0.28,0.59,0.50,0.63
현금배당성향(%),7.76,7.47,14.96,20.90,306.27
발행주식수(보통주),"9,132,163","9,132,163","9,132,163","9,132,163","9,132,163"
