주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,511,537,582,414,572
영업이익,80,68,75,30,101
영업이익(발표기준),80,68,75,30,101
세전계속사업이익,101,87,135,117,106
당기순이익,80,64,109,60,76
  당기순이익(지배),80,68,90,62,65
  당기순이익(비지배),1,-5,19,-2,12
자산총계,922,"1,373","1,529","1,539","1,540"
부채총계,96,473,472,433,364
자본총계,826,900,"1,057","1,106","1,176"
  자본총계(지배),769,849,948,"1,000","1,057"
  자본총계(비지배),57,50,109,107,118
자본금,45,45,45,45,45
영업활동현금흐름,33,63,97,-1,115
투자활동현금흐름,-34,-450,82,116,4
재무활동현금흐름,3,345,-4,-197,-67
CAPEX,17,467,5,67,9
FCF,16,-404,92,-68,105
이자발생부채,26,385,339,311,255
영업이익률,15.60,12.71,12.95,7.31,17.63
순이익률,15.75,11.83,18.80,14.47,13.37
ROE(%),10.83,8.45,10.04,6.38,6.29
ROA(%),9.28,5.54,7.53,3.91,4.96
부채비율,11.63,52.59,44.69,39.13,30.97
자본유보율,"1,600.28","1,729.10","2,006.56","2,130.22","2,254.01"
EPS(원),798,684,902,622,647
PER(배),9.86,9.83,7.12,10.23,9.73
BPS(원),"7,832","8,799","9,546","10,096","10,679"
PBR(배),1.00,0.76,0.67,0.63,0.59
현금DPS(원),90,0,90,90,90
현금배당수익률,1.15,0.00,1.40,1.42,1.43
현금배당성향(%),11.07,0.00,9.92,14.34,13.78
발행주식수(보통주),"10,000,000","10,000,000","10,000,000","10,000,000","10,000,000"
