주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,843","1,563","2,136","1,410","1,120"
영업이익,-25,-34,112,6,23
영업이익(발표기준),-25,-34,112,6,23
세전계속사업이익,-50,-45,115,-12,3
당기순이익,-199,-64,93,-6,12
  당기순이익(지배),-199,-64,93,-6,12
  당기순이익(비지배),,,,,
자산총계,924,"1,349","1,277","1,111",980
부채총계,644,716,549,388,237
자본총계,279,633,728,723,743
  자본총계(지배),279,633,728,723,743
  자본총계(비지배),,,,,
자본금,61,100,100,100,100
영업활동현금흐름,36,42,128,202,-21
투자활동현금흐름,-3,50,-49,-59,2
재무활동현금흐름,,-35,-177,-85,-11
CAPEX,8,7,68,31,6
FCF,28,35,59,171,-27
이자발생부채,307,300,194,110,103
영업이익률,-1.38,-2.18,5.26,0.40,2.08
순이익률,-10.77,-4.12,4.37,-0.44,1.04
ROE(%),-52.23,-14.11,13.70,-0.85,1.59
ROA(%),-18.25,-5.66,7.10,-0.51,1.11
부채비율,230.94,113.17,75.42,53.72,31.93
자본유보율,371.89,571.37,658.30,652.43,663.53
EPS(원),"-1,615",-474,466,-31,58
PER(배),N/A,N/A,22.45,N/A,188.42
BPS(원),"2,271","3,211","3,694","3,666","3,768"
PBR(배),2.16,2.14,2.83,2.32,2.91
현금DPS(원),0,,,,
현금배당수익률,0.00,,,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"12,290,000","20,032,636","20,032,636","20,032,636","20,032,636"
