주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,282,196,249,270,105
영업이익,-39,-34,-36,-43,-31
영업이익(발표기준),-39,-34,-36,-43,-31
세전계속사업이익,-33,-120,-33,-69,-44
당기순이익,-36,-125,-33,-69,-44
  당기순이익(지배),-36,-125,-33,-69,-44
  당기순이익(비지배),,,-1,,
자산총계,471,340,351,221,341
부채총계,26,18,67,42,157
자본총계,444,321,285,179,184
  자본총계(지배),444,321,288,179,184
  자본총계(비지배),,,-3,,
자본금,69,69,69,69,78
영업활동현금흐름,-41,-17,-14,-38,-12
투자활동현금흐름,33,-82,-37,-3,-136
재무활동현금흐름,,,-1,13,155
CAPEX,1,1,65,14,151
FCF,-42,-18,-80,-52,-164
이자발생부채,0,0,1,15,127
영업이익률,-13.68,-17.29,-14.60,-15.92,-29.71
순이익률,-12.72,-63.97,-13.41,-25.62,-41.54
ROE(%),-7.64,-32.76,-10.73,-29.66,-24.13
ROA(%),-7.13,-30.95,-9.66,-24.19,-15.57
부채비율,5.93,5.71,23.41,23.51,85.56
자본유보율,587.75,406.59,362.49,258.46,199.66
EPS(원),-260,-909,-237,-501,-281
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"3,268","2,364","2,115","1,315","1,194"
PBR(배),1.90,1.40,1.08,1.48,1.29
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"13,791,786","13,791,786","13,791,786","13,791,786","15,582,830"
