주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,778","1,793","1,765","1,738","1,776"
영업이익,309,204,246,190,158
영업이익(발표기준),309,204,246,190,158
세전계속사업이익,302,202,349,193,184
당기순이익,202,53,228,129,126
  당기순이익(지배),205,52,201,125,127
  당기순이익(비지배),-3,1,27,4,0
자산총계,"2,514","2,578","2,876","2,914","2,920"
부채총계,321,400,527,286,317
자본총계,"2,193","2,178","2,349","2,628","2,603"
  자본총계(지배),"2,210","2,117","2,267","2,622","2,598"
  자본총계(비지배),-16,,82,6,5
자본금,136,136,136,157,157
영업활동현금흐름,148,333,-28,171,124
투자활동현금흐름,-79,-227,141,-496,107
재무활동현금흐름,-46,-115,215,-141,-215
CAPEX,57,39,21,286,39
FCF,90,293,-48,-115,85
이자발생부채,44,10,273,18,43
영업이익률,17.39,11.36,13.91,10.90,8.87
순이익률,11.38,2.97,12.93,7.41,7.11
ROE(%),9.50,2.42,9.18,5.10,4.86
ROA(%),8.26,2.09,8.37,4.45,4.33
부채비율,14.63,18.37,22.45,10.90,12.17
자본유보율,"1,637.91","1,595.25","1,704.35","1,665.59","1,674.70"
EPS(원),771,197,758,452,412
PER(배),14.46,57.74,10.45,24.76,27.80
BPS(원),"9,371","8,941","9,574","9,461","9,540"
PBR(배),1.19,1.27,0.83,1.18,1.20
현금DPS(원),400,300,400,500,500
현금배당수익률,3.59,2.63,5.05,4.46,4.37
현금배당성향(%),46.06,135.51,47.06,107.82,107.66
발행주식수(보통주),"26,550,000","26,550,000","26,550,000","30,768,766","30,768,766"
