주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"2,034","2,382","2,221","1,795","2,473","2,841","3,180","3,578"
영업이익,437,460,333,158,414,496,595,690
영업이익(발표기준),437,460,333,158,414,,,
세전계속사업이익,328,528,380,112,506,528,615,716
당기순이익,267,423,296,92,396,419,487,577
  당기순이익(지배),267,423,296,92,396,418,480,580
  당기순이익(비지배),1,,,,,,,
자산총계,"2,052","2,791","3,055","3,026","3,683","4,034","4,509","5,091"
부채총계,439,532,618,565,879,966,"1,041","1,125"
자본총계,"1,613","2,259","2,437","2,461","2,804","3,068","3,468","3,966"
  자본총계(지배),"1,613","2,259","2,437","2,461","2,804","3,068","3,468","3,966"
  자본총계(비지배),,,,,,,,
자본금,68,68,69,69,69,70,70,70
영업활동현금흐름,199,218,292,378,425,272,462,529
투자활동현금흐름,52,-725,-79,-78,-121,-148,-200,-164
재무활동현금흐름,-226,269,-174,-122,-73,-76,-76,-76
CAPEX,20,168,74,23,67,90,96,52
FCF,179,50,217,355,358,150,338,444
이자발생부채,0,0,129,136,311,,,
영업이익률,21.51,19.30,15.01,8.82,16.72,17.47,18.71,19.29
순이익률,13.15,17.76,13.31,5.10,16.01,14.74,15.33,16.12
ROE(%),16.76,21.86,12.59,3.74,15.04,14.26,14.70,15.59
ROA(%),13.36,17.47,10.11,3.01,11.80,10.85,11.41,12.01
부채비율,27.21,23.55,25.37,22.97,31.36,31.51,30.02,28.37
자본유보율,"2,673.30","3,360.35","3,662.95","3,696.40","4,167.34",,,
EPS(원),390,618,432,133,577,610,700,844
PER(배),42.32,26.69,48.87,157.37,41.10,27.89,24.29,20.14
BPS(원),"2,460","3,342","3,608","3,640","4,148","4,556","5,151","5,891"
PBR(배),6.71,4.94,5.85,5.77,5.71,3.73,3.30,2.89
현금DPS(원),140,130,110,110,120,120,120,120
현금배당수익률,0.85,0.79,0.52,0.52,0.51,0.71,0.71,0.71
현금배당성향(%),34.36,20.77,25.13,81.17,20.49,19.69,17.15,14.22
발행주식수(보통주),"68,429,755","68,439,755","68,589,755","68,654,755","68,654,755",,,
