주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,641","1,335",835,"1,729","2,423"
영업이익,238,157,20,230,324
영업이익(발표기준),238,157,20,230,324
세전계속사업이익,230,160,33,287,312
당기순이익,176,133,32,230,242
  당기순이익(지배),177,130,42,230,244
  당기순이익(비지배),-1,4,-11,0,-2
자산총계,"1,479","1,373","1,505","1,906","2,199"
부채총계,461,304,448,609,695
자본총계,"1,018","1,069","1,057","1,296","1,504"
  자본총계(지배),983,"1,030","1,029","1,268","1,478"
  자본총계(비지배),36,,29,28,26
자본금,53,53,53,55,55
영업활동현금흐름,76,210,7,264,360
투자활동현금흐름,-342,-104,5,25,-227
재무활동현금흐름,289,-115,15,20,-8
CAPEX,97,23,14,11,33
FCF,-21,187,-7,253,327
이자발생부채,225,154,218,285,316
영업이익률,14.48,11.73,2.37,13.29,13.38
순이익률,10.71,9.99,3.80,13.30,9.97
ROE(%),23.00,12.89,4.12,20.05,17.77
ROA(%),14.73,9.35,2.20,13.48,11.77
부채비율,45.24,28.39,42.37,47.00,46.19
자본유보율,"1,837.60","1,931.66","1,964.05","2,350.56","2,734.63"
EPS(원),"1,944","1,226",401,"2,113","2,233"
PER(배),8.77,6.28,27.44,9.84,8.96
BPS(원),"9,409","10,022","10,239","12,317","14,358"
PBR(배),1.81,0.77,1.07,1.69,1.39
현금DPS(원),250,250,250,350,400
현금배당수익률,1.47,3.25,2.27,1.68,2.00
현금배당성향(%),14.79,19.87,59.22,15.65,16.88
발행주식수(보통주),"10,576,294","10,576,294","10,576,294","10,924,243","10,924,243"
