주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,538","1,643","1,568","1,707","1,721"
영업이익,40,32,60,118,91
영업이익(발표기준),40,32,60,118,91
세전계속사업이익,13,13,46,100,94
당기순이익,6,8,33,105,75
  당기순이익(지배),6,8,33,105,75
  당기순이익(비지배),,,,,
자산총계,"1,439","1,408","1,311","1,387","1,375"
부채총계,943,862,739,714,631
자본총계,496,546,572,673,745
  자본총계(지배),496,546,572,673,745
  자본총계(비지배),,,,,
자본금,73,82,82,82,82
영업활동현금흐름,78,28,82,156,17
투자활동현금흐름,-220,-135,-22,-67,-43
재무활동현금흐름,280,60,-69,-20,-100
CAPEX,243,138,93,66,75
FCF,-165,-110,-10,90,-58
이자발생부채,407,424,362,346,255
영업이익률,2.60,1.93,3.80,6.91,5.29
순이익률,0.41,0.49,2.14,6.16,4.38
ROE(%),1.41,1.56,5.99,16.88,10.62
ROA(%),0.50,0.57,2.46,7.79,5.45
부채비율,190.11,157.97,129.14,106.11,84.65
자본유보율,582.02,569.35,601.65,728.05,812.89
EPS(원),56,52,205,643,461
PER(배),43.52,44.82,13.31,6.15,9.06
BPS(원),"3,424","3,358","3,521","4,142","4,584"
PBR(배),0.71,0.69,0.77,0.95,0.91
현금DPS(원),15,15,25,50,70
현금배당수익률,0.61,0.64,0.92,1.27,1.68
현금배당성향(%),34.74,30.01,12.13,7.73,15.10
발행주식수(보통주),"14,590,000","16,350,563","16,350,563","16,350,563","16,350,563"
