주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,388,445,424,489,670
영업이익,14,9,11,53,58
영업이익(발표기준),14,9,11,53,58
세전계속사업이익,-3,-33,7,25,61
당기순이익,-6,-23,-5,18,47
  당기순이익(지배),-10,-25,-5,18,47
  당기순이익(비지배),5,2,0,-1,
자산총계,839,821,720,817,"1,149"
부채총계,101,138,49,65,383
자본총계,739,684,670,752,766
  자본총계(지배),732,673,667,752,766
  자본총계(비지배),7,,4,,
자본금,69,69,69,69,69
영업활동현금흐름,27,23,-73,72,1
투자활동현금흐름,-34,54,2,23,-354
재무활동현금흐름,30,-47,-22,-36,285
CAPEX,19,34,17,10,21
FCF,8,-11,-91,62,-20
이자발생부채,0,0,20,1,276
영업이익률,3.56,1.92,2.54,10.75,8.72
순이익률,-1.44,-5.14,-1.12,3.60,7.05
ROE(%),-1.49,-3.52,-0.72,2.60,6.22
ROA(%),-0.69,-2.76,-0.62,2.29,4.81
부채비율,13.66,20.12,7.38,8.69,50.02
자본유보율,855.41,887.07,836.26,978.46,"1,034.39"
EPS(원),-77,-182,-36,136,348
PER(배),N/A,N/A,N/A,30.33,13.64
BPS(원),"5,391","5,102","5,054","5,733","5,841"
PBR(배),1.07,0.85,0.77,0.72,0.81
현금DPS(원),200,100,100,100,
현금배당수익률,3.48,2.30,2.55,2.42,
현금배당성향(%),-259.78,-53.42,-272.96,71.00,
발행주식수(보통주),"13,573,965","13,573,965","13,573,965","13,573,965","13,573,965"
