주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,411,577,525,331,378
영업이익,-127,-79,31,-21,-27
영업이익(발표기준),-127,-79,31,-21,-27
세전계속사업이익,-204,-152,-549,-417,-229
당기순이익,-205,-152,-550,-420,-232
  당기순이익(지배),-164,-138,-548,-409,-231
  당기순이익(비지배),-40,-14,-2,-11,-1
자산총계,"2,096","1,818","1,295","1,851","1,680"
부채총계,751,263,164,936,614
자본총계,"1,345","1,555","1,131",915,"1,066"
  자본총계(지배),"1,077","1,540","1,119",913,"1,066"
  자본총계(비지배),339,14,13,1,0
자본금,73,82,85,88,100
영업활동현금흐름,-99,-92,50,28,-4
투자활동현금흐름,-822,-574,-1,-621,9
재무활동현금흐름,992,943,38,683,-19
CAPEX,106,26,10,11,23
FCF,-205,-119,41,17,-26
이자발생부채,662,192,122,883,559
영업이익률,-30.88,-13.64,5.96,-6.31,-7.24
순이익률,-49.74,-26.29,-104.73,-126.81,-61.33
ROE(%),-19.05,-10.51,-41.23,-40.25,-23.34
ROA(%),-12.48,-7.75,-35.31,-26.72,-13.15
부채비율,55.87,16.95,14.46,102.30,57.62
자본유보율,"1,389.29","1,741.51","1,196.20",888.81,897.75
EPS(원),-255,-179,-662,-478,-263
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"1,481","1,871","1,312","1,044","1,067"
PBR(배),10.06,4.43,3.71,5.81,2.74
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"72,707,982","82,330,083","85,277,028","87,509,012","99,908,869"
