주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,685,499,435,420,472
영업이익,78,-49,-175,31,74
영업이익(발표기준),78,-49,-175,31,74
세전계속사업이익,53,-42,-246,46,102
당기순이익,42,-42,-243,53,102
  당기순이익(지배),43,-42,-243,53,102
  당기순이익(비지배),-1,0,,,
자산총계,816,"1,190","1,061","1,104","1,254"
부채총계,209,594,690,344,319
자본총계,607,597,371,760,935
  자본총계(지배),607,597,371,760,935
  자본총계(비지배),0,,,,
자본금,100,101,101,201,201
영업활동현금흐름,40,-38,-5,43,47
투자활동현금흐름,-17,-324,-89,47,-9
재무활동현금흐름,33,414,28,-7,-23
CAPEX,144,265,79,17,18
FCF,-104,-302,-84,26,29
이자발생부채,112,435,499,223,226
영업이익률,11.36,-9.84,-40.30,7.35,15.68
순이익률,6.14,-8.49,-55.90,12.61,21.58
ROE(%),8.25,-6.99,-50.28,9.38,12.03
ROA(%),5.61,-4.23,-21.60,4.90,8.65
부채비율,34.39,99.56,186.23,45.34,34.13
자본유보율,536.89,525.50,286.84,287.46,338.15
EPS(원),189,-185,"-1,065",155,253
PER(배),42.10,N/A,N/A,14.73,7.33
BPS(원),"2,700","2,614","1,624","1,886","2,321"
PBR(배),2.95,1.46,1.06,1.21,0.80
현금DPS(원),0,0,0,,
현금배당수익률,0.00,0.00,0.00,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"22,483,387","22,820,921","22,820,921","40,283,149","40,283,149"
