주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"13,981","15,094","16,149","16,083","19,840"
영업이익,"1,060",930,416,470,"1,004"
영업이익(발표기준),"1,060",930,416,470,"1,004"
세전계속사업이익,886,506,108,"1,156",424
당기순이익,509,417,-130,845,92
  당기순이익(지배),298,317,58,921,225
  당기순이익(비지배),211,100,-188,-76,-133
자산총계,"14,808","17,037","17,866","17,991","23,134"
부채총계,"8,952","10,420","10,566","10,389","13,832"
자본총계,"5,856","6,617","7,299","7,602","9,302"
  자본총계(지배),"3,458","3,790","4,180","4,523","5,252"
  자본총계(비지배),"2,398","2,827","3,119","3,079","4,050"
자본금,285,293,293,282,329
영업활동현금흐름,"1,188",105,"1,078",94,209
투자활동현금흐름,-738,"-1,818",-818,-918,-335
재무활동현금흐름,-513,"2,200",169,929,882
CAPEX,521,859,565,593,507
FCF,667,-754,513,-499,-298
이자발생부채,"6,640","7,863","7,788","7,722","9,590"
영업이익률,7.58,6.16,2.58,2.92,5.06
순이익률,3.64,2.76,-0.81,5.25,0.46
ROE(%),9.03,8.75,1.45,21.17,4.61
ROA(%),3.40,2.62,-0.75,4.71,0.45
부채비율,152.87,157.48,144.77,136.67,148.69
자본유보율,"1,134.86","1,193.57","1,248.05","1,606.74","1,577.95"
EPS(원),544,550,100,"1,633",366
PER(배),11.63,10.84,49.13,2.51,10.99
BPS(원),"6,154","6,543","7,216","8,131","8,063"
PBR(배),1.03,0.91,0.68,0.50,0.50
현금DPS(원),50,75,50,50,50
현금배당수익률,0.79,1.26,1.02,1.22,1.24
현금배당성향(%),9.44,13.70,50.04,3.02,14.45
발행주식수(보통주),"56,190,905","57,927,351","57,927,351","55,640,623","65,145,845"
