주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,540,397,458,216,110
영업이익,-40,-58,-75,-94,-37
영업이익(발표기준),-40,-58,-75,-94,-37
세전계속사업이익,-69,-92,-136,-435,-85
당기순이익,-60,-105,-129,-435,-86
  당기순이익(지배),-54,-102,-127,-426,-79
  당기순이익(비지배),-6,-3,-3,-9,-6
자산총계,625,631,554,308,229
부채총계,282,355,341,282,275
자본총계,343,276,212,26,-46
  자본총계(지배),344,262,201,23,-43
  자본총계(비지배),-1,,12,3,-3
자본금,267,282,318,494,25
영업활동현금흐름,-54,-94,-2,-108,-2
투자활동현금흐름,-191,-94,-43,-58,15
재무활동현금흐름,207,168,18,161,5
CAPEX,18,10,7,3,3
FCF,-73,-105,-9,-111,-5
이자발생부채,150,247,233,162,132
영업이익률,-7.43,-14.60,-16.28,-43.71,-33.81
순이익률,-11.14,-26.40,-28.24,-201.85,-77.72
ROE(%),-20.03,-33.66,-54.75,-381.04,787.37
ROA(%),-11.01,-16.70,-21.83,-100.95,-31.84
부채비율,82.44,128.44,160.59,"1,080.85",-594.36
자본유보율,33.11,13.71,-18.17,-82.94,-79.84
EPS(원),"-2,458","-3,665","-4,185","-9,226","-1,605"
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"12,942","9,328","6,325",467,-877
PBR(배),2.94,2.17,2.35,15.03,N/A
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"2,666,323","2,817,854","3,183,842","4,940,349","4,940,349"
