주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,166,144,135,136,159
영업이익,15,7,0,-10,13
영업이익(발표기준),15,7,0,-10,13
세전계속사업이익,-16,-36,-90,-116,15
당기순이익,-9,-23,-138,-116,15
  당기순이익(지배),-9,-23,-138,-116,15
  당기순이익(비지배),,,,,
자산총계,951,"1,114","1,022","1,052","1,080"
부채총계,262,357,139,210,28
자본총계,689,758,883,843,"1,051"
  자본총계(지배),689,758,883,843,"1,051"
  자본총계(비지배),,,,,
자본금,263,295,391,451,560
영업활동현금흐름,33,17,17,-13,39
투자활동현금흐름,-16,-155,-369,416,9
재무활동현금흐름,223,209,-42,128,-2
CAPEX,3,4,3,4,17
FCF,30,13,14,-17,22
이자발생부채,150,267,82,74,1
영업이익률,8.92,4.98,-0.07,-7.31,8.29
순이익률,-5.16,-16.22,-102.11,-85.19,9.57
ROE(%),-1.29,-3.23,-16.79,-13.40,1.60
ROA(%),-1.04,-2.26,-12.89,-11.15,1.42
부채비율,38.04,47.07,15.78,24.87,2.70
자본유보율,165.56,161.15,125.06,89.84,90.65
EPS(원),-33,-88,-416,-276,29
PER(배),N/A,N/A,N/A,N/A,51.29
BPS(원),"2,739","2,670","2,323","1,914","1,914"
PBR(배),1.21,0.95,0.92,0.97,0.77
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"26,254,825","29,471,648","39,116,090","45,121,437","56,032,293"
