주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,358,611,526,570,515
영업이익,-147,-32,-148,6,-29
영업이익(발표기준),-147,-32,-148,6,-29
세전계속사업이익,-201,-133,-163,-18,-272
당기순이익,-202,-135,-163,-18,-275
  당기순이익(지배),-202,-133,-163,-18,-275
  당기순이익(비지배),,-2,0,0,0
자산총계,839,794,847,809,"1,084"
부채총계,500,506,473,438,761
자본총계,339,287,375,371,323
  자본총계(지배),339,287,374,371,323
  자본총계(비지배),,,0,0,0
자본금,491,109,144,149,149
영업활동현금흐름,-243,-145,-79,62,51
투자활동현금흐름,-52,-64,-154,-19,-109
재무활동현금흐름,407,78,172,41,328
CAPEX,22,167,86,81,44
FCF,-265,-313,-165,-19,7
이자발생부채,329,361,297,320,539
영업이익률,-41.02,-5.32,-28.13,1.04,-5.57
순이익률,-56.33,-22.10,-30.95,-3.11,-53.51
ROE(%),-65.07,-42.52,-49.23,-4.75,-79.36
ROA(%),-24.48,-16.54,-19.85,-2.14,-29.10
부채비율,147.27,176.06,126.11,117.84,235.46
자본유보율,-30.29,156.62,160.82,156.49,115.71
EPS(원),-189,-123,-148,-12,-185
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),315,264,260,250,217
PBR(배),7.38,18.94,15.98,13.71,26.46
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"107,810,898","109,013,645","144,239,383","148,625,347","148,625,347"
