주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,409,"1,186","1,280","1,184","1,318"
영업이익,37,78,52,47,59
영업이익(발표기준),37,78,52,47,59
세전계속사업이익,80,72,57,52,74
당기순이익,115,58,50,39,49
  당기순이익(지배),88,31,25,26,23
  당기순이익(비지배),27,28,25,13,26
자산총계,"1,074","1,041","1,280","1,111","1,058"
부채총계,401,252,447,300,269
자본총계,672,790,833,811,789
  자본총계(지배),381,471,489,498,501
  자본총계(비지배),291,,343,312,288
자본금,27,27,27,27,27
영업활동현금흐름,189,87,222,3,130
투자활동현금흐름,-210,-53,-162,75,-31
재무활동현금흐름,81,-35,40,-134,-94
CAPEX,2,16,17,9,11
FCF,186,71,205,-5,119
이자발생부채,74,52,129,44,33
영업이익률,9.05,6.58,4.03,4.01,4.45
순이익률,28.12,4.92,3.93,3.29,3.69
ROE(%),,7.21,5.28,5.30,4.55
ROA(%),,5.51,4.34,3.25,4.49
부채비율,59.69,31.87,53.72,37.00,34.03
자본유보율,"1,344.40","1,609.08","1,684.23","1,827.89","1,855.17"
EPS(원),"1,647",575,475,490,425
PER(배),6.34,13.03,18.90,47.42,57.46
BPS(원),"7,223","8,925","9,268","9,472","9,523"
PBR(배),1.45,0.84,0.97,2.45,2.57
현금DPS(원),100,100,0,100,100
현금배당수익률,0.96,1.33,0.00,0.43,0.41
현금배당성향(%),6.00,17.18,0.00,20.10,23.16
발행주식수(보통주),"5,340,000","5,340,000","5,340,000","5,340,000",
