주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,414,471,552,615,663
영업이익,19,26,22,36,59
영업이익(발표기준),19,26,22,36,59
세전계속사업이익,17,30,24,31,61
당기순이익,13,25,20,28,50
  당기순이익(지배),10,18,12,17,38
  당기순이익(비지배),3,7,7,10,12
자산총계,369,390,444,450,549
부채총계,109,96,116,103,160
자본총계,260,294,328,346,389
  자본총계(지배),240,256,282,292,326
  자본총계(비지배),20,,46,54,63
자본금,36,37,37,37,37
영업활동현금흐름,46,38,24,53,41
투자활동현금흐름,-11,-15,-16,-18,-44
재무활동현금흐름,-52,-8,-3,-20,9
CAPEX,7,17,9,10,32
FCF,39,21,15,44,9
이자발생부채,14,2,14,5,27
영업이익률,4.67,5.50,3.99,5.85,8.85
순이익률,3.25,5.35,3.54,4.47,7.57
ROE(%),4.30,7.19,4.55,5.95,12.18
ROA(%),3.47,6.63,4.67,6.16,10.04
부채비율,41.75,32.70,35.51,29.87,41.11
자본유보율,560.40,604.88,626.10,660.28,750.68
EPS(원),142,242,165,229,505
PER(배),36.91,19.23,30.93,90.27,19.49
BPS(원),"3,355","3,441","3,790","3,921","4,378"
PBR(배),1.56,1.35,1.34,5.28,2.25
현금DPS(원),50,60,60,60,60
현금배당수익률,0.95,1.29,1.18,0.29,0.61
현금배당성향(%),35.15,25.04,36.45,26.16,11.87
발행주식수(보통주),"7,156,281","7,454,490","7,454,490","7,454,490","7,454,490"
