주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,603,644,753,331,206
영업이익,-162,-177,-16,-213,-163
영업이익(발표기준),-162,-177,-16,-213,-163
세전계속사업이익,-288,-413,-169,-435,-195
당기순이익,-261,-426,-140,-515,-208
  당기순이익(지배),-242,-398,-110,-490,-179
  당기순이익(비지배),-19,-27,-30,-25,-29
자산총계,"1,182","1,089","1,042",572,"1,096"
부채총계,576,731,571,456,651
자본총계,605,358,471,116,444
  자본총계(지배),568,353,460,131,484
  자본총계(비지배),37,5,12,-14,-40
자본금,172,252,457,595,223
영업활동현금흐름,-183,-78,10,-124,-104
투자활동현금흐름,-47,-87,-83,62,-337
재무활동현금흐름,211,46,46,137,404
CAPEX,55,23,92,7,37
FCF,-238,-101,-82,-131,-142
이자발생부채,391,430,320,235,433
영업이익률,-26.84,-27.51,-2.11,-64.45,-79.33
순이익률,-43.25,-66.14,-18.56,-155.77,-101.09
ROE(%),-41.36,-86.50,-26.99,-166.02,-58.18
ROA(%),-21.54,-37.48,-13.12,-63.86,-24.94
부채비율,95.18,204.16,121.13,392.58,146.52
자본유보율,284.73,74.80,15.45,-62.39,158.68
EPS(원),"-9,519","-9,195","-1,662","-5,217","-1,326"
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"16,553","6,989","5,027","1,097","2,173"
PBR(배),0.89,1.15,1.52,9.62,1.44
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"3,434,213","5,049,584","9,146,262","11,903,257","22,300,767"
