주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,076","1,205","1,214","1,180","1,277"
영업이익,113,134,105,112,72
영업이익(발표기준),113,134,105,112,72
세전계속사업이익,190,145,116,118,100
당기순이익,146,114,91,91,89
  당기순이익(지배),142,105,78,82,71
  당기순이익(비지배),4,10,13,9,18
자산총계,"1,628","1,741","1,801","1,851","1,900"
부채총계,322,332,326,295,287
자본총계,"1,306","1,409","1,475","1,556","1,613"
  자본총계(지배),"1,189","1,283","1,337","1,408","1,447"
  자본총계(비지배),117,,138,148,166
자본금,63,63,63,63,63
영업활동현금흐름,140,124,173,188,113
투자활동현금흐름,-138,-91,-170,-88,-29
재무활동현금흐름,-28,-29,-39,-54,-51
CAPEX,63,178,157,38,227
FCF,77,-54,17,150,-114
이자발생부채,174,179,166,134,107
영업이익률,10.52,11.15,8.67,9.46,5.67
순이익률,13.54,9.48,7.50,7.75,6.97
ROE(%),12.56,8.47,5.95,5.98,5.00
ROA(%),9.25,6.78,5.14,5.01,4.75
부채비율,24.64,23.53,22.10,18.97,17.82
자본유보율,"1,778.47","1,886.62","1,966.58","2,084.59","2,181.49"
EPS(원),"1,124",831,618,651,566
PER(배),12.41,23.11,27.10,32.19,27.11
BPS(원),"9,439","10,184","10,607","11,172","11,483"
PBR(배),1.48,1.89,1.58,1.88,1.34
현금DPS(원),270,200,160,180,120
현금배당수익률,1.94,1.04,0.96,0.86,0.78
현금배당성향(%),24.02,24.07,25.88,27.65,21.19
발행주식수(보통주),"12,600,000","12,600,000","12,600,000","12,600,000","12,600,000"
