주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,678","2,394","2,234","1,966","2,515"
영업이익,57,-161,-108,-16,55
영업이익(발표기준),57,-161,-108,-16,55
세전계속사업이익,-37,-301,-195,-214,66
당기순이익,-24,-250,-234,-182,63
  당기순이익(지배),-24,-246,-229,-174,66
  당기순이익(비지배),0,-3,-5,-8,-3
자산총계,"4,174","3,555","3,302","3,274","3,641"
부채총계,"3,060","3,012","2,998","3,103","3,399"
자본총계,"1,114",543,304,171,242
  자본총계(지배),"1,045",528,294,169,230
  자본총계(비지배),70,,10,3,12
자본금,195,195,195,195,195
영업활동현금흐름,-39,0,110,189,142
투자활동현금흐름,-611,-177,68,-262,-258
재무활동현금흐름,460,99,-166,73,117
CAPEX,472,273,169,296,276
FCF,-512,-273,-58,-107,-134
이자발생부채,"2,614","2,575","2,438","2,523","2,649"
영업이익률,2.14,-6.73,-4.84,-0.79,2.18
순이익률,-0.89,-10.43,-10.49,-9.27,2.50
ROE(%),-2.33,-31.32,-55.81,-75.32,33.25
ROA(%),-0.60,-6.46,-6.84,-5.54,1.82
부채비율,274.55,554.74,986.44,"1,813.43","1,406.76"
자본유보율,430.75,181.93,61.82,20.58,50.68
EPS(원),-62,-631,-587,-446,169
PER(배),N/A,N/A,N/A,N/A,8.82
BPS(원),"2,712","1,404",780,448,610
PBR(배),1.03,1.55,2.81,2.88,2.45
현금DPS(원),55,,,,
현금배당수익률,1.97,,,,
현금배당성향(%),-89.80,0.00,0.00,0.00,
발행주식수(보통주),"39,064,256","39,064,256","39,064,256","39,064,256","39,064,256"
