주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,952,"1,016","1,018",934,"1,041"
영업이익,38,58,36,42,28
영업이익(발표기준),38,58,36,42,28
세전계속사업이익,34,46,34,37,35
당기순이익,26,31,26,32,30
  당기순이익(지배),25,29,22,30,30
  당기순이익(비지배),1,2,4,2,0
자산총계,"1,266","1,237","1,256","1,263","1,300"
부채총계,500,460,466,457,502
자본총계,766,777,790,806,799
  자본총계(지배),727,739,748,763,772
  자본총계(비지배),39,,42,42,26
자본금,184,184,184,184,184
영업활동현금흐름,-9,63,54,100,-38
투자활동현금흐름,-7,-14,-11,-12,-62
재무활동현금흐름,-37,-59,-13,-23,13
CAPEX,22,14,42,15,28
FCF,-31,49,13,85,-66
이자발생부채,225,190,202,203,312
영업이익률,3.96,5.70,3.57,4.51,2.66
순이익률,2.72,3.01,2.53,3.40,2.85
ROE(%),3.49,3.96,2.99,3.93,3.87
ROA(%),2.06,2.44,2.07,2.52,2.31
부채비율,65.32,59.16,59.02,56.73,62.85
자본유보율,297.58,304.25,308.72,316.65,316.10
EPS(원),137,158,121,161,162
PER(배),17.29,14.76,20.13,20.22,27.02
BPS(원),"3,950","4,015","4,066","4,148","4,197"
PBR(배),0.60,0.58,0.60,0.79,1.04
현금DPS(원),80,80,80,80,80
현금배당수익률,3.38,3.44,3.29,2.45,1.83
현금배당성향(%),58.35,50.79,66.14,49.55,49.52
발행주식수(보통주),"18,400,000","18,400,000","18,400,000","18,400,000","18,400,000"
