주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,152,121,91,64,167
영업이익,-156,-53,1,-45,-44
영업이익(발표기준),-156,-53,1,-45,-44
세전계속사업이익,-259,-162,4,-95,-54
당기순이익,-276,-253,-36,-98,-84
  당기순이익(지배),-273,-242,-32,-98,-84
  당기순이익(비지배),-3,-11,-4,,
자산총계,559,665,405,318,233
부채총계,407,360,96,65,34
자본총계,152,305,309,253,199
  자본총계(지배),142,301,309,253,199
  자본총계(비지배),10,,0,,
자본금,79,113,131,11,13
영업활동현금흐름,-110,-110,3,-108,-15
투자활동현금흐름,-196,-163,43,133,-29
재무활동현금흐름,410,230,-123,37,36
CAPEX,55,37,0,35,11
FCF,-165,-147,3,-143,-26
이자발생부채,214,165,60,14,3
영업이익률,-102.49,-43.88,0.81,-70.28,-26.62
순이익률,-182.01,-208.63,-39.44,-152.93,-50.14
ROE(%),,-109.25,-10.51,-34.73,-36.97
ROA(%),,-41.27,-6.67,-26.98,-30.32
부채비율,267.91,117.87,31.03,25.69,17.15
자본유보율,81.74,126.37,108.26,"3,058.64","2,240.95"
EPS(원),"-7,321","-4,973",-542,-997,-681
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"3,567","5,325","4,708","2,222","1,495"
PBR(배),6.00,3.25,0.74,1.49,2.22
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"3,972,126","5,650,560","6,560,396","11,396,461","13,333,506"
